lineup_type,lambda,selfish_agent,game_idx,seed,turn_order,agent,expected_production,final_vp,total_resources_in_hand,prod_gini_game
CONVEX,0.222222,AB,40,41,1,R,0.611111,10,4,0.093567
CONVEX,0.222222,AB,40,41,2,AB,0.583333,2,19,0.093567
CONVEX,0.222222,AB,41,42,0,CONVEX,0.666667,10,5,0.154762
CONVEX,0.222222,AB,41,42,1,R,0.583333,2,8,0.154762
CONVEX,0.222222,AB,41,42,2,AB,0.305556,2,4,0.154762
CONVEX,0.222222,AB,42,43,0,CONVEX,0.638889,4,6,0.169312
CONVEX,0.222222,AB,42,43,1,R,0.333333,2,3,0.169312
CONVEX,0.222222,AB,42,43,2,AB,0.777778,10,0,0.169312
CONVEX,0.222222,AB,43,44,0,CONVEX,0.416667,2,4,0.093567
CONVEX,0.222222,AB,43,44,1,R,0.527778,2,12,0.093567
CONVEX,0.222222,AB,43,44,2,AB,0.638889,10,8,0.093567
CONVEX,0.222222,AB,44,45,0,CONVEX,0.333333,2,8,0.140351
CONVEX,0.222222,AB,44,45,1,R,0.583333,10,3,0.140351
CONVEX,0.222222,AB,44,45,2,AB,0.666667,2,9,0.140351
CONVEX,0.222222,AB,45,46,0,CONVEX,0.583333,2,8,0.217687
CONVEX,0.222222,AB,45,46,1,R,0.166667,2,4,0.217687
CONVEX,0.222222,AB,45,46,2,AB,0.611111,10,4,0.217687
CONVEX,0.222222,AB,46,47,0,CONVEX,0.194444,3,0,0.2
CONVEX,0.222222,AB,46,47,1,R,0.611111,4,6,0.2
CONVEX,0.222222,AB,46,47,2,AB,0.583333,11,9,0.2
CONVEX,0.222222,AB,47,48,0,CONVEX,0.611111,10,11,0.121212
CONVEX,0.222222,AB,47,48,1,R,0.333333,2,8,0.121212
CONVEX,0.222222,AB,47,48,2,AB,0.583333,6,15,0.121212
CONVEX,0.222222,AB,48,49,0,CONVEX,0.638889,4,6,0.154762
CONVEX,0.222222,AB,48,49,1,R,0.277778,2,4,0.154762
CONVEX,0.222222,AB,48,49,2,AB,0.638889,10,3,0.154762
CONVEX,0.222222,AB,49,50,0,CONVEX,0.472222,3,8,0.056497
CONVEX,0.222222,AB,49,50,1,R,0.555556,10,2,0.056497
CONVEX,0.222222,AB,49,50,2,AB,0.611111,2,7,0.056497
CONVEX,0.222222,AB,50,51,0,CONVEX,0.694444,3,11,0.290909
CONVEX,0.222222,AB,50,51,1,R,0.75,10,11,0.290909
CONVEX,0.222222,AB,50,51,2,AB,0.083333,2,2,0.290909
CONVEX,0.222222,AB,51,52,0,CONVEX,0.277778,2,5,0.175439
CONVEX,0.222222,AB,51,52,1,R,0.611111,2,6,0.175439
CONVEX,0.222222,AB,51,52,2,AB,0.694444,10,3,0.175439
CONVEX,0.222222,AB,52,53,0,CONVEX,0.611111,10,6,0.2
CONVEX,0.222222,AB,52,53,1,R,0.583333,2,5,0.2
CONVEX,0.222222,AB,52,53,2,AB,0.194444,2,4,0.2
CONVEX,0.222222,AB,53,54,0,CONVEX,0.694444,3,9,0.129032
CONVEX,0.222222,AB,53,54,1,R,0.361111,2,2,0.129032
CONVEX,0.222222,AB,53,54,2,AB,0.666667,10,6,0.129032
CONVEX,0.222222,AB,54,55,0,CONVEX,0.583333,2,6,0.130952
CONVEX,0.222222,AB,54,55,1,R,0.638889,10,4,0.130952
CONVEX,0.222222,AB,54,55,2,AB,0.333333,2,4,0.130952
CONVEX,0.222222,AB,55,56,0,CONVEX,0.583333,10,5,0.154762
CONVEX,0.222222,AB,55,56,1,R,0.666667,2,8,0.154762
CONVEX,0.222222,AB,55,56,2,AB,0.305556,2,4,0.154762
CONVEX,0.222222,AB,56,57,0,CONVEX,0.666667,2,8,0.069652
CONVEX,0.222222,AB,56,57,1,R,0.5,2,6,0.069652
CONVEX,0.222222,AB,56,57,2,AB,0.694444,10,2,0.069652
CONVEX,0.222222,AB,57,58,0,CONVEX,0.583333,10,9,0.257576
CONVEX,0.222222,AB,57,58,1,R,0.527778,2,9,0.257576
CONVEX,0.222222,AB,57,58,2,AB,0.111111,3,3,0.257576
CONVEX,0.222222,AB,58,59,0,CONVEX,0.527778,2,9,0.111111
CONVEX,0.222222,AB,58,59,1,R,0.611111,10,4,0.111111
CONVEX,0.222222,AB,58,59,2,AB,0.361111,3,2,0.111111
CONVEX,0.222222,AB,59,60,0,CONVEX,0.111111,2,2,0.289308
CONVEX,0.222222,AB,59,60,1,R,0.75,10,6,0.289308
CONVEX,0.222222,AB,59,60,2,AB,0.611111,2,20,0.289308
CONVEX,0.222222,AB,60,61,0,CONVEX,0.333333,2,3,0.130952
CONVEX,0.222222,AB,60,61,1,R,0.638889,4,7,0.130952
CONVEX,0.222222,AB,60,61,2,AB,0.583333,10,4,0.130952
CONVEX,0.222222,AB,61,62,0,CONVEX,0.638889,10,5,0.079096
CONVEX,0.222222,AB,61,62,1,R,0.555556,3,16,0.079096
CONVEX,0.222222,AB,61,62,2,AB,0.444444,3,3,0.079096
CONVEX,0.222222,AB,62,63,0,CONVEX,0.388889,5,5,0.112994
CONVEX,0.222222,AB,62,63,1,R,0.666667,10,2,0.112994
CONVEX,0.222222,AB,62,63,2,AB,0.583333,4,15,0.112994
CONVEX,0.222222,AB,63,64,0,CONVEX,0.388889,3,3,0.105263
CONVEX,0.222222,AB,63,64,1,R,0.555556,2,9,0.105263
CONVEX,0.222222,AB,63,64,2,AB,0.638889,10,5,0.105263
CONVEX,0.222222,AB,64,65,0,CONVEX,0.5,2,2,0.080808
CONVEX,0.222222,AB,64,65,1,R,0.722222,10,3,0.080808
CONVEX,0.222222,AB,64,65,2,AB,0.611111,3,9,0.080808
CONVEX,0.222222,AB,65,66,0,CONVEX,0.638889,4,11,0.041026
CONVEX,0.222222,AB,65,66,1,R,0.527778,4,6,0.041026
CONVEX,0.222222,AB,65,66,2,AB,0.638889,10,2,0.041026
CONVEX,0.222222,AB,66,67,0,CONVEX,0.555556,2,7,0.086022
CONVEX,0.222222,AB,66,67,1,R,0.694444,10,6,0.086022
CONVEX,0.222222,AB,66,67,2,AB,0.472222,2,3,0.086022
CONVEX,0.222222,AB,67,68,0,CONVEX,0.527778,10,1,0.253333
CONVEX,0.222222,AB,67,68,1,R,0.166667,2,1,0.253333
CONVEX,0.222222,AB,67,68,2,AB,0.694444,2,11,0.253333
CONVEX,0.222222,AB,68,69,0,CONVEX,0.666667,10,5,0.181818
CONVEX,0.222222,AB,68,69,1,R,0.611111,4,19,0.181818
CONVEX,0.222222,AB,68,69,2,AB,0.25,3,4,0.181818
CONVEX,0.222222,AB,69,70,0,CONVEX,0.638889,2,11,0.202381
CONVEX,0.222222,AB,69,70,1,R,0.222222,3,4,0.202381
CONVEX,0.222222,AB,69,70,2,AB,0.694444,10,10,0.202381
CONVEX,0.222222,AB,70,71,0,CONVEX,0.277778,2,4,0.178571
CONVEX,0.222222,AB,70,71,1,R,0.583333,2,12,0.178571
CONVEX,0.222222,AB,70,71,2,AB,0.694444,10,3,0.178571
CONVEX,0.222222,AB,71,72,0,CONVEX,0.611111,2,7,0.137931
CONVEX,0.222222,AB,71,72,1,R,0.666667,10,4,0.137931
CONVEX,0.222222,AB,71,72,2,AB,0.333333,2,2,0.137931
CONVEX,0.222222,AB,72,73,0,CONVEX,0.444444,3,6,0.114583
CONVEX,0.222222,AB,72,73,1,R,0.583333,2,11,0.114583
CONVEX,0.222222,AB,72,73,2,AB,0.75,10,4,0.114583
CONVEX,0.222222,AB,73,74,0,CONVEX,0.638889,10,7,0.185185
CONVEX,0.222222,AB,73,74,1,R,0.638889,2,10,0.185185
CONVEX,0.222222,AB,73,74,2,AB,0.222222,2,3,0.185185
CONVEX,0.222222,AB,74,75,0,CONVEX,0.388889,2,2,0.1
CONVEX,0.222222,AB,74,75,1,R,0.638889,10,6,0.1
CONVEX,0.222222,AB,74,75,2,AB,0.638889,2,15,0.1
CONVEX,0.222222,AB,75,76,0,CONVEX,0.194444,2,7,0.20915
CONVEX,0.222222,AB,75,76,1,R,0.583333,10,7,0.20915
CONVEX,0.222222,AB,75,76,2,AB,0.638889,2,8,0.20915
CONVEX,0.222222,AB,76,77,0,CONVEX,0.388889,2,6,0.112994
CONVEX,0.222222,AB,76,77,1,R,0.666667,10,5,0.112994
CONVEX,0.222222,AB,76,77,2,AB,0.583333,4,12,0.112994
CONVEX,0.222222,AB,77,78,0,CONVEX,0.722222,3,5,0.32
CONVEX,0.222222,AB,77,78,1,R,0.611111,10,5,0.32
CONVEX,0.222222,AB,77,78,2,AB,0.055556,2,2,0.32
CONVEX,0.222222,AB,78,79,0,CONVEX,0.444444,2,7,0.091954
CONVEX,0.222222,AB,78,79,1,R,0.5,2,5,0.091954
CONVEX,0.222222,AB,78,79,2,AB,0.666667,10,1,0.091954
CONVEX,0.222222,AB,79,80,0,CONVEX,0.388889,2,6,0.131148
CONVEX,0.222222,AB,79,80,1,R,0.722222,11,4,0.131148
CONVEX,0.222222,AB,79,80,2,AB,0.583333,2,4,0.131148
CONVEX,0.222222,AB,80,81,0,CONVEX,0.638889,10,4,0.154762
CONVEX,0.222222,AB,80,81,1,R,0.277778,2,3,0.154762
CONVEX,0.222222,AB,80,81,2,AB,0.638889,2,13,0.154762
CONVEX,0.222222,AB,81,82,0,CONVEX,0.583333,4,21,0.116959
CONVEX,0.222222,AB,81,82,1,R,0.361111,2,7,0.116959
CONVEX,0.222222,AB,81,82,2,AB,0.638889,10,10,0.116959
CONVEX,0.222222,AB,82,83,0,CONVEX,0.25,2,7,0.176101
CONVEX,0.222222,AB,82,83,1,R,0.638889,10,2,0.176101
CONVEX,0.222222,AB,82,83,2,AB,0.583333,4,24,0.176101
CONVEX,0.222222,AB,83,84,0,CONVEX,0.611111,10,1,0.114943
CONVEX,0.222222,AB,83,84,1,R,0.361111,2,4,0.114943
CONVEX,0.222222,AB,83,84,2,AB,0.638889,3,8,0.114943
CONVEX,0.222222,AB,84,85,0,CONVEX,0.638889,2,16,0.176101
CONVEX,0.222222,AB,84,85,1,R,0.583333,10,5,0.176101
CONVEX,0.222222,AB,84,85,2,AB,0.25,2,4,0.176101
CONVEX,0.222222,AB,85,86,0,CONVEX,0.583333,4,16,0.217687
CONVEX,0.222222,AB,85,86,1,R,0.166667,2,3,0.217687
CONVEX,0.222222,AB,85,86,2,AB,0.611111,10,3,0.217687
CONVEX,0.222222,AB,86,87,0,CONVEX,0.527778,2,13,0.065574
CONVEX,0.222222,AB,86,87,1,R,0.666667,10,4,0.065574
CONVEX,0.222222,AB,86,87,2,AB,0.5,5,3,0.065574
CONVEX,0.222222,AB,87,88,0,CONVEX,0.25,2,4,0.176101
CONVEX,0.222222,AB,87,88,1,R,0.638889,2,14,0.176101
CONVEX,0.222222,AB,87,88,2,AB,0.583333,10,1,0.176101
CONVEX,0.222222,AB,88,89,0,CONVEX,0.638889,4,7,0.27673
CONVEX,0.222222,AB,88,89,1,R,0.111111,2,4,0.27673
CONVEX,0.222222,AB,88,89,2,AB,0.722222,10,6,0.27673
CONVEX,0.222222,AB,89,90,0,CONVEX,0.638889,2,6,0.25
CONVEX,0.222222,AB,89,90,1,R,0.75,10,7,0.25
CONVEX,0.222222,AB,89,90,2,AB,0.166667,2,0,0.25
CONVEX,0.222222,AB,90,91,0,CONVEX,0.611111,3,8,0.222222
CONVEX,0.222222,AB,90,91,1,R,0.694444,11,5,0.222222
CONVEX,0.222222,AB,90,91,2,AB,0.194444,2,6,0.222222
CONVEX,0.222222,AB,91,92,0,CONVEX,0.472222,4,6,0.063492
CONVEX,0.222222,AB,91,92,1,R,0.638889,10,4,0.063492
CONVEX,0.222222,AB,91,92,2,AB,0.638889,4,8,0.063492
CONVEX,0.222222,AB,92,93,0,CONVEX,0.444444,4,6,0.066667
CONVEX,0.222222,AB,92,93,1,R,0.611111,10,7,0.066667
CONVEX,0.222222,AB,92,93,2,AB,0.611111,2,18,0.066667
CONVEX,0.222222,AB,93,94,0,CONVEX,0.666667,10,3,0.154762
CONVEX,0.222222,AB,93,94,1,R,0.583333,3,7,0.154762
CONVEX,0.222222,AB,93,94,2,AB,0.305556,2,5,0.154762
CONVEX,0.222222,AB,94,95,0,CONVEX,0.666667,10,7,0.20915
CONVEX,0.222222,AB,94,95,1,R,0.527778,4,16,0.20915
CONVEX,0.222222,AB,94,95,2,AB,0.222222,2,3,0.20915
CONVEX,0.222222,AB,95,96,0,CONVEX,0.5,2,4,0.053763
CONVEX,0.222222,AB,95,96,1,R,0.638889,10,4,0.053763
CONVEX,0.222222,AB,95,96,2,AB,0.583333,4,18,0.053763
CONVEX,0.222222,AB,96,97,0,CONVEX,0.583333,3,10,0.176871
CONVEX,0.222222,AB,96,97,1,R,0.222222,2,3,0.176871
CONVEX,0.222222,AB,96,97,2,AB,0.555556,11,3,0.176871
CONVEX,0.222222,AB,97,98,0,CONVEX,0.25,2,2,0.206061
CONVEX,0.222222,AB,97,98,1,R,0.555556,2,13,0.206061
CONVEX,0.222222,AB,97,98,2,AB,0.722222,10,6,0.206061
CONVEX,0.222222,AB,98,99,0,CONVEX,0.5,6,7,0.053763
CONVEX,0.222222,AB,98,99,1,R,0.583333,10,7,0.053763
CONVEX,0.222222,AB,98,99,2,AB,0.638889,2,4,0.053763
CONVEX,0.222222,AB,99,100,0,CONVEX,0.611111,4,10,0.16092
CONVEX,0.222222,AB,99,100,1,R,0.305556,2,5,0.16092
CONVEX,0.222222,AB,99,100,2,AB,0.694444,10,7,0.16092
CONVEX,0.222222,MCTS,0,1,0,CONVEX,0.722222,2,12,0.297872
CONVEX,0.222222,MCTS,0,1,1,R,0.444444,10,5,0.297872
CONVEX,0.222222,MCTS,0,1,2,MCTS,0.138889,4,5,0.297872
CONVEX,0.222222,MCTS,1,2,0,CONVEX,0.75,4,5,0.27451
CONVEX,0.222222,MCTS,1,2,1,R,0.5,10,2,0.27451
CONVEX,0.222222,MCTS,1,2,2,MCTS,0.166667,5,1,0.27451
CONVEX,0.222222,MCTS,2,3,0,CONVEX,0.583333,4,7,0.12766
CONVEX,0.222222,MCTS,2,3,1,R,0.333333,3,8,0.12766
CONVEX,0.222222,MCTS,2,3,2,MCTS,0.388889,10,4,0.12766
CONVEX,0.222222,MCTS,3,4,0,CONVEX,0.722222,10,19,0.181818
CONVEX,0.222222,MCTS,3,4,1,R,0.5,7,10,0.181818
CONVEX,0.222222,MCTS,3,4,2,MCTS,0.305556,4,7,0.181818
CONVEX,0.222222,MCTS,4,5,0,CONVEX,0.416667,7,6,0.253333
CONVEX,0.222222,MCTS,4,5,1,R,0.222222,10,2,0.253333
CONVEX,0.222222,MCTS,4,5,2,MCTS,0.75,4,33,0.253333
CONVEX,0.222222,MCTS,5,6,0,CONVEX,0.472222,3,12,0.115385
CONVEX,0.222222,MCTS,5,6,1,R,0.611111,10,25,0.115385
CONVEX,0.222222,MCTS,5,6,2,MCTS,0.361111,8,9,0.115385
CONVEX,0.222222,MCTS,6,7,0,CONVEX,0.472222,2,4,0.047619
CONVEX,0.222222,MCTS,6,7,1,R,0.583333,11,35,0.047619
CONVEX,0.222222,MCTS,6,7,2,MCTS,0.5,3,5,0.047619
CONVEX,0.222222,MCTS,7,8,0,CONVEX,0.694444,4,11,0.258503
CONVEX,0.222222,MCTS,7,8,1,R,0.166667,5,4,0.258503
CONVEX,0.222222,MCTS,7,8,2,MCTS,0.5,10,4,0.258503
CONVEX,0.222222,MCTS,8,9,0,CONVEX,0.166667,2,4,0.242424
CONVEX,0.222222,MCTS,8,9,1,R,0.444444,10,4,0.242424
CONVEX,0.222222,MCTS,8,9,2,MCTS,0.611111,2,4,0.242424
CONVEX,0.222222,MCTS,9,10,0,CONVEX,0.5,10,5,0.17284
CONVEX,0.222222,MCTS,9,10,1,R,0.694444,7,8,0.17284
CONVEX,0.222222,MCTS,9,10,2,MCTS,0.305556,3,5,0.17284
CONVEX,0.222222,MCTS,10,11,0,CONVEX,0.388889,2,5,0.102564
CONVEX,0.222222,MCTS,10,11,1,R,0.444444,10,2,0.102564
CONVEX,0.222222,MCTS,10,11,2,MCTS,0.611111,7,34,0.102564
CONVEX,0.222222,MCTS,11,12,0,CONVEX,0.25,3,8,0.17284
CONVEX,0.222222,MCTS,11,12,1,R,0.611111,2,11,0.17284
CONVEX,0.222222,MCTS,11,12,2,MCTS,0.638889,10,12,0.17284
CONVEX,0.222222,MCTS,12,13,0,CONVEX,0.305556,4,4,0.173333
CONVEX,0.222222,MCTS,12,13,1,R,0.416667,11,6,0.173333
CONVEX,0.222222,MCTS,12,13,2,MCTS,0.666667,5,13,0.173333
CONVEX,0.222222,MCTS,13,14,0,CONVEX,0.611111,2,7,0.173333
CONVEX,0.222222,MCTS,13,14,1,R,0.527778,10,8,0.173333
CONVEX,0.222222,MCTS,13,14,2,MCTS,0.25,4,2,0.173333
CONVEX,0.222222,MCTS,14,15,0,CONVEX,0.555556,2,15,0.222222
CONVEX,0.222222,MCTS,14,15,1,R,0.555556,10,3,0.222222
CONVEX,0.222222,MCTS,14,15,2,MCTS,0.138889,3,5,0.222222
CONVEX,0.222222,MCTS,15,16,0,CONVEX,0.138889,2,4,0.287879
CONVEX,0.222222,MCTS,15,16,1,R,0.416667,10,5,0.287879
CONVEX,0.222222,MCTS,15,16,2,MCTS,0.666667,5,12,0.287879
CONVEX,0.222222,MCTS,16,17,0,CONVEX,0.611111,10,0,0.107143
CONVEX,0.222222,MCTS,16,17,1,R,0.361111,7,5,0.107143
CONVEX,0.222222,MCTS,16,17,2,MCTS,0.583333,4,9,0.107143
CONVEX,0.222222,MCTS,17,18,0,CONVEX,0.611111,4,31,0.198582
CONVEX,0.222222,MCTS,17,18,1,R,0.472222,10,12,0.198582
CONVEX,0.222222,MCTS,17,18,2,MCTS,0.222222,3,5,0.198582
CONVEX,0.222222,MCTS,18,19,0,CONVEX,0.555556,10,5,0.212766
CONVEX,0.222222,MCTS,18,19,1,R,0.583333,4,33,0.212766
CONVEX,0.222222,MCTS,18,19,2,MCTS,0.166667,7,3,0.212766
CONVEX,0.222222,MCTS,19,20,0,CONVEX,0.444444,10,3,0.060606
CONVEX,0.222222,MCTS,19,20,1,R,0.583333,4,9,0.060606
CONVEX,0.222222,MCTS,19,20,2,MCTS,0.5,3,1,0.060606
CONVEX,0.222222,MCTS,20,21,0,CONVEX,0.611111,4,14,0.074074
CONVEX,0.222222,MCTS,20,21,1,R,0.444444,3,4,0.074074
CONVEX,0.222222,MCTS,20,21,2,MCTS,0.444444,10,5,0.074074
CONVEX,0.222222,MCTS,21,22,0,CONVEX,0.555556,4,8,0.093333
CONVEX,0.222222,MCTS,21,22,1,R,0.472222,7,5,0.093333
CONVEX,0.222222,MCTS,21,22,2,MCTS,0.361111,10,4,0.093333
CONVEX,0.222222,MCTS,22,23,0,CONVEX,0.388889,10,1,0.081633
CONVEX,0.222222,MCTS,22,23,1,R,0.555556,4,5,0.081633
CONVEX,0.222222,MCTS,22,23,2,MCTS,0.416667,3,5,0.081633
CONVEX,0.222222,MCTS,23,24,0,CONVEX,0.638889,10,8,0.185185
CONVEX,0.222222,MCTS,23,24,1,R,0.222222,3,4,0.185185
CONVEX,0.222222,MCTS,23,24,2,MCTS,0.638889,2,8,0.185185
CONVEX,0.222222,MCTS,24,25,0,CONVEX,0.361111,4,5,0.140351
CONVEX,0.222222,MCTS,24,25,1,R,0.694444,4,12,0.140351
CONVEX,0.222222,MCTS,24,25,2,MCTS,0.527778,10,6,0.140351
CONVEX,0.222222,MCTS,25,26,0,CONVEX,0.555556,10,9,0.123457
CONVEX,0.222222,MCTS,25,26,1,R,0.611111,2,8,0.123457
CONVEX,0.222222,MCTS,25,26,2,MCTS,0.333333,4,5,0.123457
CONVEX,0.222222,MCTS,26,27,0,CONVEX,0.361111,4,8,0.188406
CONVEX,0.222222,MCTS,26,27,1,R,0.277778,4,5,0.188406
CONVEX,0.222222,MCTS,26,27,2,MCTS,0.638889,10,11,0.188406
CONVEX,0.222222,MCTS,27,28,0,CONVEX,0.583333,5,17,0.061538
CONVEX,0.222222,MCTS,27,28,1,R,0.527778,8,4,0.061538
CONVEX,0.222222,MCTS,27,28,2,MCTS,0.694444,10,17,0.061538
CONVEX,0.222222,MCTS,28,29,0,CONVEX,0.361111,2,5,0.107143
CONVEX,0.222222,MCTS,28,29,1,R,0.611111,4,8,0.107143
CONVEX,0.222222,MCTS,28,29,2,MCTS,0.583333,10,3,0.107143
CONVEX,0.222222,MCTS,29,30,0,CONVEX,0.5,11,9,0.196078
CONVEX,0.222222,MCTS,29,30,1,R,0.25,3,2,0.196078
CONVEX,0.222222,MCTS,29,30,2,MCTS,0.666667,2,12,0.196078
CONVEX,0.222222,MCTS,30,31,0,CONVEX,0.666667,4,19,0.163522
CONVEX,0.222222,MCTS,30,31,1,R,0.305556,4,1,0.163522
CONVEX,0.222222,MCTS,30,31,2,MCTS,0.5,10,6,0.163522
CONVEX,0.222222,MCTS,31,32,0,CONVEX,0.722222,2,6,0.340741
CONVEX,0.222222,MCTS,31,32,1,R,0.444444,10,12,0.340741
CONVEX,0.222222,MCTS,31,32,2,MCTS,0.083333,3,2,0.340741
CONVEX,0.222222,MCTS,32,33,0,CONVEX,0.416667,10,6,0.125
CONVEX,0.222222,MCTS,32,33,1,R,0.583333,3,8,0.125
CONVEX,0.222222,MCTS,32,33,2,MCTS,0.333333,4,4,0.125
CONVEX,0.222222,MCTS,33,34,0,CONVEX,0.416667,10,6,0.12
CONVEX,0.222222,MCTS,33,34,1,R,0.361111,6,1,0.12
CONVEX,0.222222,MCTS,33,34,2,MCTS,0.611111,9,16,0.12
CONVEX,0.222222,MCTS,34,35,0,CONVEX,0.611111,9,6,0.205128
CONVEX,0.222222,MCTS,34,35,1,R,0.194444,2,5,0.205128
CONVEX,0.222222,MCTS,34,35,2,MCTS,0.638889,10,32,0.205128
CONVEX,0.222222,MCTS,35,36,0,CONVEX,0.333333,4,6,0.128205
CONVEX,0.222222,MCTS,35,36,1,R,0.611111,4,16,0.128205
CONVEX,0.222222,MCTS,35,36,2,MCTS,0.5,10,3,0.128205
CONVEX,0.222222,MCTS,36,37,0,CONVEX,0.611111,10,9,0.222222
CONVEX,0.222222,MCTS,36,37,1,R,0.638889,4,9,0.222222
CONVEX,0.222222,MCTS,36,37,2,MCTS,0.166667,2,3,0.222222
CONVEX,0.222222,MCTS,37,38,0,CONVEX,0.388889,10,2,0.281481
CONVEX,0.222222,MCTS,37,38,1,R,0.166667,3,5,0.281481
CONVEX,0.222222,MCTS,37,38,2,MCTS,0.694444,4,15,0.281481
CONVEX,0.222222,MCTS,38,39,0,CONVEX,0.638889,4,8,0.125786
CONVEX,0.222222,MCTS,38,39,1,R,0.361111,2,4,0.125786
CONVEX,0.222222,MCTS,38,39,2,MCTS,0.472222,10,7,0.125786
CONVEX,0.222222,MCTS,39,40,0,CONVEX,0.305556,2,4,0.14966
CONVEX,0.222222,MCTS,39,40,1,R,0.611111,2,3,0.14966
CONVEX,0.222222,MCTS,39,40,2,MCTS,0.444444,10,5,0.14966
CONVEX,0.222222,MCTS,40,41,0,CONVEX,0.555556,10,4,0.091954
CONVEX,0.222222,MCTS,40,41,1,R,0.416667,2,9,0.091954
CONVEX,0.222222,MCTS,40,41,2,MCTS,0.638889,4,18,0.091954
CONVEX,0.222222,MCTS,41,42,0,CONVEX,0.527778,10,3,0.198582
CONVEX,0.222222,MCTS,41,42,1,R,0.583333,4,5,0.198582
CONVEX,0.222222,MCTS,41,42,2,MCTS,0.194444,2,2,0.198582
CONVEX,0.222222,MCTS,42,43,0,CONVEX,0.694444,4,7,0.198582
CONVEX,0.222222,MCTS,42,43,1,R,0.305556,10,1,0.198582
CONVEX,0.222222,MCTS,42,43,2,MCTS,0.305556,7,4,0.198582
CONVEX,0.222222,MCTS,43,44,0,CONVEX,0.416667,10,3,0.051282
CONVEX,0.222222,MCTS,43,44,1,R,0.5,4,19,0.051282
CONVEX,0.222222,MCTS,43,44,2,MCTS,0.527778,3,8,0.051282
CONVEX,0.222222,MCTS,44,45,0,CONVEX,0.277778,2,6,0.183007
CONVEX,0.222222,MCTS,44,45,1,R,0.472222,10,5,0.183007
CONVEX,0.222222,MCTS,44,45,2,MCTS,0.666667,4,15,0.183007
CONVEX,0.222222,MCTS,45,46,0,CONVEX,0.638889,5,12,0.16
CONVEX,0.222222,MCTS,45,46,1,R,0.305556,4,6,0.16
CONVEX,0.222222,MCTS,45,46,2,MCTS,0.444444,11,5,0.16
CONVEX,0.222222,MCTS,46,47,0,CONVEX,0.194444,3,4,0.196078
CONVEX,0.222222,MCTS,46,47,1,R,0.611111,2,4,0.196078
CONVEX,0.222222,MCTS,46,47,2,MCTS,0.611111,10,4,0.196078
CONVEX,0.222222,MCTS,47,48,0,CONVEX,0.583333,10,1,0.045977
CONVEX,0.222222,MCTS,47,48,1,R,0.472222,3,5,0.045977
CONVEX,0.222222,MCTS,47,48,2,MCTS,0.555556,2,4,0.045977
CONVEX,0.222222,MCTS,48,49,0,CONVEX,0.694444,10,7,0.22695
CONVEX,0.222222,MCTS,48,49,1,R,0.25,3,4,0.22695
CONVEX,0.222222,MCTS,48,49,2,MCTS,0.361111,2,11,0.22695
CONVEX,0.222222,MCTS,49,50,0,CONVEX,0.472222,10,2,0.125786
CONVEX,0.222222,MCTS,49,50,1,R,0.361111,6,9,0.125786
CONVEX,0.222222,MCTS,49,50,2,MCTS,0.638889,4,24,0.125786
CONVEX,0.222222,MCTS,50,51,0,CONVEX,0.722222,10,6,0.157576
CONVEX,0.222222,MCTS,50,51,1,R,0.444444,5,4,0.157576
CONVEX,0.222222,MCTS,50,51,2,MCTS,0.361111,8,19,0.157576
CONVEX,0.222222,MCTS,51,52,0,CONVEX,0.583333,10,4,0.087432
CONVEX,0.222222,MCTS,51,52,1,R,0.666667,4,11,0.087432
CONVEX,0.222222,MCTS,51,52,2,MCTS,0.444444,4,8,0.087432
CONVEX,0.222222,MCTS,52,53,0,CONVEX,0.555556,11,14,0.212766
CONVEX,0.222222,MCTS,52,53,1,R,0.583333,2,11,0.212766
CONVEX,0.222222,MCTS,52,53,2,MCTS,0.166667,2,4,0.212766
CONVEX,0.222222,MCTS,53,54,0,CONVEX,0.75,2,17,0.126984
CONVEX,0.222222,MCTS,53,54,1,R,0.416667,6,4,0.126984
CONVEX,0.222222,MCTS,53,54,2,MCTS,0.583333,10,2,0.126984
CONVEX,0.222222,MCTS,54,55,0,CONVEX,0.722222,2,7,0.169697
CONVEX,0.222222,MCTS,54,55,1,R,0.472222,10,0,0.169697
CONVEX,0.222222,MCTS,54,55,2,MCTS,0.333333,6,4,0.169697
CONVEX,0.222222,MCTS,55,56,0,CONVEX,0.583333,10,6,0.201258
CONVEX,0.222222,MCTS,55,56,1,R,0.666667,4,9,0.201258
CONVEX,0.222222,MCTS,55,56,2,MCTS,0.222222,2,4,0.201258
CONVEX,0.222222,MCTS,56,57,0,CONVEX,0.694444,4,15,0.146893
CONVEX,0.222222,MCTS,56,57,1,R,0.333333,6,3,0.146893
CONVEX,0.222222,MCTS,56,57,2,MCTS,0.611111,10,7,0.146893
CONVEX,0.222222,MCTS,57,58,0,CONVEX,0.416667,11,6,0.206349
CONVEX,0.222222,MCTS,57,58,1,R,0.555556,4,29,0.206349
CONVEX,0.222222,MCTS,57,58,2,MCTS,0.194444,2,3,0.206349
CONVEX,0.222222,MCTS,58,59,0,CONVEX,0.555556,4,14,0.152778
CONVEX,0.222222,MCTS,58,59,1,R,0.527778,10,5,0.152778
CONVEX,0.222222,MCTS,58,59,2,MCTS,0.25,3,7,0.152778
CONVEX,0.222222,MCTS,59,60,0,CONVEX,0.194444,2,1,0.213836
CONVEX,0.222222,MCTS,59,60,1,R,0.666667,10,8,0.213836
