lineup_type,lambda,selfish_agent,game_idx,seed,prod_gini,prod_min,prod_max,prod_range,winner_agent,num_turns
CONVEX,1.333333,AB,52,53,0.17284,0.25,0.638889,0.388889,CONVEX,139
CONVEX,1.333333,AB,53,54,0.116402,0.444444,0.75,0.305556,AB,60
CONVEX,1.333333,AB,54,55,0.185792,0.277778,0.75,0.472222,R,128
CONVEX,1.333333,AB,55,56,0.148148,0.305556,0.638889,0.333333,CONVEX,67
CONVEX,1.333333,AB,56,57,0.087432,0.416667,0.638889,0.222222,AB,144
CONVEX,1.333333,AB,57,58,0.246377,0.111111,0.583333,0.472222,CONVEX,94
CONVEX,1.333333,AB,58,59,0.111111,0.361111,0.611111,0.25,R,71
CONVEX,1.333333,AB,59,60,0.301887,0.111111,0.777778,0.666667,R,56
CONVEX,1.333333,AB,60,61,0.130952,0.333333,0.638889,0.305556,AB,63
CONVEX,1.333333,AB,61,62,0.010753,0.555556,0.583333,0.027778,CONVEX,118
CONVEX,1.333333,AB,62,63,0.126437,0.361111,0.666667,0.305556,R,71
CONVEX,1.333333,AB,63,64,0.166667,0.277778,0.638889,0.361111,AB,69
CONVEX,1.333333,AB,64,65,0.080808,0.5,0.722222,0.222222,R,50
CONVEX,1.333333,AB,65,66,0.101695,0.388889,0.638889,0.25,AB,84
CONVEX,1.333333,AB,66,67,0.10929,0.416667,0.694444,0.277778,R,65
CONVEX,1.333333,AB,67,68,0.253333,0.166667,0.694444,0.527778,CONVEX,58
CONVEX,1.333333,AB,68,69,0.181818,0.25,0.666667,0.416667,CONVEX,70
CONVEX,1.333333,AB,69,70,0.163743,0.305556,0.694444,0.388889,AB,60
CONVEX,1.333333,AB,70,71,0.178571,0.277778,0.694444,0.416667,AB,90
CONVEX,1.333333,AB,71,72,0.070175,0.444444,0.611111,0.166667,R,83
CONVEX,1.333333,AB,72,73,0.183908,0.305556,0.75,0.444444,AB,57
CONVEX,1.333333,AB,73,74,0.160494,0.277778,0.638889,0.361111,CONVEX,55
CONVEX,1.333333,AB,74,75,0.139785,0.388889,0.75,0.361111,R,53
CONVEX,1.333333,AB,75,76,0.17284,0.277778,0.666667,0.388889,R,56
CONVEX,1.333333,AB,76,77,0.101695,0.388889,0.638889,0.25,R,101
CONVEX,1.333333,AB,77,78,0.157576,0.305556,0.666667,0.361111,R,77
CONVEX,1.333333,AB,78,79,0.069652,0.5,0.694444,0.194444,AB,48
CONVEX,1.333333,AB,79,80,0.126984,0.388889,0.722222,0.333333,R,74
CONVEX,1.333333,AB,80,81,0.181818,0.277778,0.694444,0.416667,CONVEX,106
CONVEX,1.333333,AB,81,82,0.130952,0.333333,0.638889,0.305556,AB,123
CONVEX,1.333333,AB,82,83,0.217687,0.194444,0.638889,0.444444,R,56
CONVEX,1.333333,AB,83,84,0.124294,0.361111,0.666667,0.305556,CONVEX,100
CONVEX,1.333333,AB,84,85,0.185185,0.25,0.666667,0.416667,R,89
CONVEX,1.333333,AB,85,86,0.166667,0.25,0.611111,0.361111,AB,87
CONVEX,1.333333,AB,86,87,0.065574,0.5,0.666667,0.166667,R,74
CONVEX,1.333333,AB,87,88,0.176101,0.25,0.638889,0.388889,AB,60
CONVEX,1.333333,AB,88,89,0.283951,0.111111,0.75,0.638889,AB,78
CONVEX,1.333333,AB,89,90,0.266667,0.166667,0.777778,0.611111,R,77
CONVEX,1.333333,AB,90,91,0.146893,0.333333,0.694444,0.361111,R,53
CONVEX,1.333333,AB,91,92,0.067797,0.472222,0.638889,0.166667,R,62
CONVEX,1.333333,AB,92,93,0.067797,0.444444,0.611111,0.166667,R,92
CONVEX,1.333333,AB,93,94,0.154762,0.305556,0.666667,0.361111,CONVEX,97
CONVEX,1.333333,AB,94,95,0.057471,0.444444,0.583333,0.138889,CONVEX,139
CONVEX,1.333333,AB,95,96,0.043011,0.5,0.611111,0.111111,R,89
CONVEX,1.333333,AB,96,97,0.123457,0.333333,0.611111,0.277778,AB,84
CONVEX,1.333333,AB,97,98,0.181818,0.25,0.666667,0.416667,AB,93
CONVEX,1.333333,AB,98,99,0.053763,0.5,0.638889,0.138889,R,137
CONVEX,1.333333,AB,99,100,0.149425,0.305556,0.666667,0.361111,AB,48
CONVEX,1.333333,MCTS,0,1,0.272727,0.138889,0.638889,0.5,R,206
CONVEX,1.333333,MCTS,1,2,0.244898,0.194444,0.694444,0.5,CONVEX,148
CONVEX,1.333333,MCTS,2,3,0.125786,0.333333,0.611111,0.277778,MCTS,396
CONVEX,1.333333,MCTS,3,4,0.163522,0.305556,0.666667,0.361111,R,212
CONVEX,1.333333,MCTS,4,5,0.192593,0.222222,0.583333,0.361111,R,659
CONVEX,1.333333,MCTS,5,6,0.139535,0.277778,0.527778,0.25,MCTS,360
CONVEX,1.333333,MCTS,6,7,0.021858,0.527778,0.583333,0.055556,R,167
CONVEX,1.333333,MCTS,7,8,0.231293,0.194444,0.666667,0.472222,CONVEX,145
CONVEX,1.333333,MCTS,8,9,0.078431,0.361111,0.527778,0.166667,MCTS,165
CONVEX,1.333333,MCTS,9,10,0.108844,0.361111,0.583333,0.222222,R,317
CONVEX,1.333333,MCTS,10,11,0.183007,0.277778,0.666667,0.388889,R,182
CONVEX,1.333333,MCTS,11,12,0.212121,0.194444,0.583333,0.388889,CONVEX,721
CONVEX,1.333333,MCTS,12,13,0.173333,0.305556,0.666667,0.361111,R,266
CONVEX,1.333333,MCTS,13,14,0.107143,0.361111,0.611111,0.25,R,284
CONVEX,1.333333,MCTS,14,15,0.25,0.138889,0.638889,0.5,CONVEX,76
CONVEX,1.333333,MCTS,15,16,0.324324,0.083333,0.583333,0.5,R,344
CONVEX,1.333333,MCTS,16,17,0.095238,0.361111,0.555556,0.194444,CONVEX,490
CONVEX,1.333333,MCTS,17,18,0.123457,0.361111,0.638889,0.277778,CONVEX,211
CONVEX,1.333333,MCTS,18,19,0.222222,0.166667,0.611111,0.444444,MCTS,702
CONVEX,1.333333,MCTS,19,20,0.049383,0.444444,0.555556,0.111111,R,299
CONVEX,1.333333,MCTS,20,21,0.071795,0.5,0.694444,0.194444,CONVEX,190
CONVEX,1.333333,MCTS,21,22,0.251852,0.194444,0.666667,0.472222,R,218
CONVEX,1.333333,MCTS,22,23,0.081633,0.388889,0.555556,0.166667,CONVEX,208
CONVEX,1.333333,MCTS,23,24,0.201258,0.194444,0.638889,0.444444,CONVEX,178
CONVEX,1.333333,MCTS,24,25,0.188679,0.277778,0.694444,0.416667,R,335
CONVEX,1.333333,MCTS,25,26,0.123457,0.333333,0.611111,0.277778,MCTS,273
CONVEX,1.333333,MCTS,26,27,0.177778,0.277778,0.611111,0.333333,MCTS,321
CONVEX,1.333333,MCTS,27,28,0.101449,0.333333,0.527778,0.194444,CONVEX,211
CONVEX,1.333333,MCTS,28,29,0.107143,0.361111,0.611111,0.25,MCTS,405
CONVEX,1.333333,MCTS,29,30,0.136364,0.277778,0.527778,0.25,CONVEX,139
CONVEX,1.333333,MCTS,30,31,0.163522,0.305556,0.666667,0.361111,MCTS,135
CONVEX,1.333333,MCTS,31,32,0.064103,0.388889,0.527778,0.138889,R,245
CONVEX,1.333333,MCTS,32,33,0.136054,0.333333,0.611111,0.277778,CONVEX,217
CONVEX,1.333333,MCTS,33,34,0.115385,0.361111,0.611111,0.25,CONVEX,421
CONVEX,1.333333,MCTS,34,35,0.208333,0.222222,0.638889,0.416667,CONVEX,298
CONVEX,1.333333,MCTS,35,36,0.128205,0.333333,0.611111,0.277778,MCTS,213
CONVEX,1.333333,MCTS,36,37,0.246914,0.166667,0.722222,0.555556,CONVEX,214
CONVEX,1.333333,MCTS,37,38,0.275362,0.166667,0.694444,0.527778,CONVEX,361
CONVEX,1.333333,MCTS,38,39,0.125786,0.361111,0.638889,0.277778,MCTS,246
CONVEX,1.333333,MCTS,39,40,0.081633,0.388889,0.555556,0.166667,MCTS,291
CONVEX,1.333333,MCTS,40,41,0.08805,0.416667,0.611111,0.194444,MCTS,144
CONVEX,1.333333,MCTS,41,42,0.275362,0.111111,0.638889,0.527778,CONVEX,232
CONVEX,1.333333,MCTS,42,43,0.140351,0.388889,0.722222,0.333333,CONVEX,112
CONVEX,1.333333,MCTS,43,44,0.213333,0.277778,0.722222,0.444444,MCTS,240
CONVEX,1.333333,MCTS,44,45,0.135802,0.388889,0.694444,0.305556,R,662
CONVEX,1.333333,MCTS,45,46,0.138365,0.361111,0.666667,0.305556,R,848
CONVEX,1.333333,MCTS,46,47,0.16,0.277778,0.611111,0.333333,MCTS,183
CONVEX,1.333333,MCTS,47,48,0.102564,0.333333,0.555556,0.222222,CONVEX,313
CONVEX,1.333333,MCTS,48,49,0.22695,0.25,0.694444,0.444444,CONVEX,130
CONVEX,1.333333,MCTS,49,50,0.12,0.361111,0.611111,0.25,CONVEX,499
CONVEX,1.333333,MCTS,50,51,0.213333,0.25,0.694444,0.444444,CONVEX,76
CONVEX,1.333333,MCTS,51,52,0.068966,0.444444,0.611111,0.166667,R,368
CONVEX,1.333333,MCTS,52,53,0.08642,0.388889,0.583333,0.194444,R,182
CONVEX,1.333333,MCTS,53,54,0.137931,0.333333,0.666667,0.333333,MCTS,168
CONVEX,1.333333,MCTS,54,55,0.172414,0.388889,0.805556,0.416667,R,416
CONVEX,1.333333,MCTS,55,56,0.16,0.277778,0.611111,0.333333,R,110
CONVEX,1.333333,MCTS,56,57,0.083333,0.444444,0.666667,0.222222,R,404
CONVEX,1.333333,MCTS,57,58,0.212121,0.194444,0.583333,0.388889,CONVEX,247
CONVEX,1.333333,MCTS,58,59,0.163265,0.25,0.583333,0.333333,R,134
CONVEX,1.333333,MCTS,59,60,0.183007,0.222222,0.611111,0.388889,R,137
CONVEX,1.333333,MCTS,60,61,0.090395,0.444444,0.666667,0.222222,MCTS,186
CONVEX,1.333333,MCTS,61,62,0.222222,0.166667,0.611111,0.444444,CONVEX,691
CONVEX,1.333333,MCTS,62,63,0.117647,0.333333,0.583333,0.25,R,368
CONVEX,1.333333,MCTS,63,64,0.093333,0.388889,0.583333,0.194444,MCTS,282
CONVEX,1.333333,MCTS,64,65,0.146893,0.361111,0.722222,0.361111,MCTS,81
CONVEX,1.333333,MCTS,65,66,0.115385,0.361111,0.611111,0.25,R,275
CONVEX,1.333333,MCTS,66,67,0.113208,0.361111,0.611111,0.25,MCTS,393
CONVEX,1.333333,MCTS,67,68,0.111111,0.361111,0.611111,0.25,CONVEX,433
CONVEX,1.333333,MCTS,68,69,0.192308,0.25,0.666667,0.416667,R,203
CONVEX,1.333333,MCTS,69,70,0.169935,0.277778,0.638889,0.361111,MCTS,327
CONVEX,1.333333,MCTS,70,71,0.173333,0.277778,0.638889,0.361111,MCTS,264
CONVEX,1.333333,MCTS,71,72,0.135802,0.361111,0.666667,0.305556,MCTS,255
CONVEX,1.333333,MCTS,72,73,0.16092,0.277778,0.666667,0.388889,MCTS,147
CONVEX,1.333333,MCTS,73,74,0.08642,0.416667,0.611111,0.194444,R,152
CONVEX,1.333333,MCTS,74,75,0.156863,0.333333,0.666667,0.333333,MCTS,117
CONVEX,1.333333,MCTS,75,76,0.213836,0.222222,0.694444,0.472222,MCTS,183
CONVEX,1.333333,MCTS,76,77,0.117647,0.361111,0.611111,0.25,CONVEX,451
CONVEX,1.333333,MCTS,77,78,0.105263,0.388889,0.638889,0.25,CONVEX,160
CONVEX,1.333333,MCTS,78,79,0.102564,0.444444,0.722222,0.277778,MCTS,234
CONVEX,1.333333,MCTS,79,80,0.065574,0.472222,0.638889,0.166667,CONVEX,184
CONVEX,1.333333,MCTS,80,81,0.107143,0.361111,0.611111,0.25,R,263
CONVEX,1.333333,MCTS,81,82,0.226667,0.194444,0.666667,0.472222,CONVEX,214
CONVEX,1.333333,MCTS,82,83,0.050314,0.444444,0.555556,0.111111,MCTS,270
CONVEX,1.333333,MCTS,83,84,0.121212,0.361111,0.638889,0.277778,MCTS,690
CONVEX,1.333333,MCTS,84,85,0.257576,0.111111,0.583333,0.472222,R,731
CONVEX,1.333333,MCTS,85,86,0.156028,0.305556,0.611111,0.305556,MCTS,321
CONVEX,1.333333,MCTS,86,87,0.206061,0.25,0.722222,0.472222,R,95
CONVEX,1.333333,MCTS,87,88,0.071429,0.416667,0.583333,0.166667,MCTS,894
CONVEX,1.333333,MCTS,88,89,0.24,0.138889,0.638889,0.5,MCTS,138
CONVEX,1.333333,MCTS,89,90,0.212766,0.166667,0.583333,0.416667,R,365
CONVEX,1.333333,MCTS,90,91,0.153846,0.277778,0.611111,0.333333,R,203
CONVEX,1.333333,MCTS,91,92,0.038462,0.444444,0.527778,0.083333,CONVEX,229
CONVEX,1.333333,MCTS,92,93,0.060606,0.444444,0.583333,0.138889,MCTS,207
CONVEX,1.333333,MCTS,93,94,0.119048,0.361111,0.638889,0.277778,MCTS,147
CONVEX,1.333333,MCTS,94,95,0.086957,0.361111,0.527778,0.166667,MCTS,240
CONVEX,1.333333,MCTS,95,96,0.076923,0.388889,0.555556,0.166667,CONVEX,229
CONVEX,1.333333,MCTS,96,97,0.089744,0.416667,0.611111,0.194444,R,248
CONVEX,1.333333,MCTS,97,98,0.231293,0.194444,0.666667,0.472222,MCTS,696
CONVEX,1.333333,MCTS,98,99,0.069444,0.388889,0.527778,0.138889,R,533
CONVEX,1.333333,MCTS,99,100,0.192308,0.277778,0.694444,0.416667,MCTS,132
CONVEX,1.333333,VALUE,0,1,0.187135,0.277778,0.722222,0.444444,R,92
CONVEX,1.333333,VALUE,1,2,0.185792,0.305556,0.777778,0.472222,R,98
CONVEX,1.333333,VALUE,2,3,0.311111,0.083333,0.666667,0.583333,R,77
CONVEX,1.333333,VALUE,3,4,0.020513,0.583333,0.638889,0.055556,VALUE,54
CONVEX,1.333333,VALUE,4,5,0.14359,0.416667,0.805556,0.388889,CONVEX,70
CONVEX,1.333333,VALUE,5,6,0.088889,0.416667,0.638889,0.222222,CONVEX,79
CONVEX,1.333333,VALUE,6,7,0.105263,0.388889,0.638889,0.25,VALUE,75
CONVEX,1.333333,VALUE,7,8,0.213333,0.194444,0.638889,0.444444,VALUE,153
CONVEX,1.333333,VALUE,8,9,0.136054,0.277778,0.555556,0.277778,R,101
CONVEX,1.333333,VALUE,9,10,0.076503,0.472222,0.666667,0.194444,CONVEX,55
CONVEX,1.333333,VALUE,10,11,0.20915,0.194444,0.638889,0.444444,R,68
CONVEX,1.333333,VALUE,11,12,0.2,0.194444,0.611111,0.416667,R,101
CONVEX,1.333333,VALUE,12,13,0.152047,0.305556,0.666667,0.361111,R,89
CONVEX,1.333333,VALUE,13,14,0.25641,0.138889,0.694444,0.555556,R,53
CONVEX,1.333333,VALUE,14,15,0.141026,0.305556,0.611111,0.305556,R,104
CONVEX,1.333333,VALUE,15,16,0.122222,0.361111,0.666667,0.305556,R,110
CONVEX,1.333333,VALUE,16,17,0.181818,0.25,0.666667,0.416667,CONVEX,70
CONVEX,1.333333,VALUE,17,18,0.065574,0.472222,0.638889,0.166667,R,65
CONVEX,1.333333,VALUE,18,19,0.130952,0.333333,0.638889,0.305556,CONVEX,76
CONVEX,1.333333,VALUE,19,20,0.213836,0.25,0.722222,0.472222,CONVEX,58
CONVEX,1.333333,VALUE,20,21,0.020513,0.583333,0.638889,0.055556,VALUE,99
CONVEX,1.333333,VALUE,21,22,0.079096,0.416667,0.611111,0.194444,R,68
CONVEX,1.333333,VALUE,22,23,0.054645,0.5,0.638889,0.138889,VALUE,114
CONVEX,1.333333,VALUE,23,24,0.202381,0.222222,0.694444,0.472222,CONVEX,61
CONVEX,1.333333,VALUE,24,25,0.222222,0.194444,0.694444,0.5,VALUE,78
CONVEX,1.333333,VALUE,25,26,0.116959,0.361111,0.638889,0.277778,CONVEX,76
CONVEX,1.333333,VALUE,26,27,0.156863,0.277778,0.611111,0.333333,CONVEX,88
CONVEX,1.333333,VALUE,27,28,0.045977,0.472222,0.583333,0.111111,R,155
CONVEX,1.333333,VALUE,28,29,0.222222,0.166667,0.638889,0.472222,CONVEX,109
CONVEX,1.333333,VALUE,29,30,0.137931,0.361111,0.694444,0.333333,CONVEX,118
CONVEX,1.333333,VALUE,30,31,0.121212,0.416667,0.694444,0.277778,VALUE,102
CONVEX,1.333333,VALUE,31,32,0.087432,0.472222,0.694444,0.222222,R,113
CONVEX,1.333333,VALUE,32,33,0.150943,0.277778,0.611111,0.333333,CONVEX,73
CONVEX,1.333333,VALUE,33,34,0.124294,0.361111,0.666667,0.305556,CONVEX,109
CONVEX,1.333333,VALUE,34,35,0.126437,0.333333,0.638889,0.305556,CONVEX,49
CONVEX,1.333333,VALUE,35,36,0.098765,0.361111,0.583333,0.222222,VALUE,72
CONVEX,1.333333,VALUE,36,37,0.16129,0.305556,0.722222,0.416667,CONVEX,76
CONVEX,1.333333,VALUE,37,38,0.372093,0.055556,0.722222,0.666667,CONVEX,118
CONVEX,1.333333,VALUE,38,39,0.157576,0.277778,0.638889,0.361111,VALUE,57
CONVEX,1.333333,VALUE,39,40,0.117647,0.305556,0.555556,0.25,VALUE,204
CONVEX,1.333333,VALUE,40,41,0.091954,0.388889,0.611111,0.222222,R,68
CONVEX,1.333333,VALUE,41,42,0.205128,0.222222,0.666667,0.444444,CONVEX,52
CONVEX,1.333333,VALUE,42,43,0.285714,0.111111,0.777778,0.666667,VALUE,147
CONVEX,1.333333,VALUE,43,44,0.130952,0.333333,0.638889,0.305556,VALUE,75
CONVEX,1.333333,VALUE,44,45,0.140351,0.333333,0.666667,0.333333,R,80
CONVEX,1.333333,VALUE,45,46,0.190476,0.194444,0.583333,0.388889,VALUE,84
CONVEX,1.333333,VALUE,46,47,0.235294,0.194444,0.694444,0.5,VALUE,75
CONVEX,1.333333,VALUE,47,48,0.150943,0.277778,0.611111,0.333333,CONVEX,73
CONVEX,1.333333,VALUE,48,49,0.172414,0.277778,0.694444,0.416667,VALUE,69
CONVEX,1.333333,VALUE,49,50,0.076503,0.472222,0.666667,0.194444,R,86
CONVEX,1.333333,VALUE,50,51,0.196721,0.25,0.75,0.5,R,74
CONVEX,1.333333,VALUE,51,52,0.175439,0.277778,0.694444,0.416667,VALUE,108
CONVEX,1.333333,VALUE,52,53,0.178571,0.25,0.666667,0.416667,CONVEX,145
CONVEX,1.333333,VALUE,53,54,0.116402,0.444444,0.75,0.305556,VALUE,54
CONVEX,1.333333,VALUE,54,55,0.185792,0.277778,0.75,0.472222,R,167
CONVEX,1.333333,VALUE,55,56,0.148148,0.305556,0.638889,0.333333,CONVEX,70
CONVEX,1.333333,VALUE,56,57,0.087432,0.416667,0.638889,0.222222,VALUE,96
CONVEX,1.333333,VALUE,57,58,0.246377,0.111111,0.583333,0.472222,CONVEX,73
CONVEX,1.333333,VALUE,58,59,0.111111,0.361111,0.611111,0.25,R,92
CONVEX,1.333333,VALUE,59,60,0.301887,0.111111,0.777778,0.666667,R,47
CONVEX,1.333333,VALUE,60,61,0.130952,0.333333,0.638889,0.305556,VALUE,72
CONVEX,1.333333,VALUE,61,62,0.072727,0.416667,0.583333,0.166667,CONVEX,148
CONVEX,1.333333,VALUE,62,63,0.1,0.416667,0.666667,0.25,R,71
CONVEX,1.333333,VALUE,63,64,0.166667,0.277778,0.638889,0.361111,VALUE,57
CONVEX,1.333333,VALUE,64,65,0.080808,0.5,0.722222,0.222222,R,62
CONVEX,1.333333,VALUE,65,66,0.101695,0.388889,0.638889,0.25,VALUE,75
CONVEX,1.333333,VALUE,66,67,0.10929,0.416667,0.694444,0.277778,R,77
CONVEX,1.333333,VALUE,67,68,0.213333,0.166667,0.611111,0.444444,CONVEX,64
CONVEX,1.333333,VALUE,68,69,0.181818,0.25,0.666667,0.416667,CONVEX,76
CONVEX,1.333333,VALUE,69,70,0.163743,0.305556,0.694444,0.388889,VALUE,102
CONVEX,1.333333,VALUE,70,71,0.178571,0.277778,0.694444,0.416667,VALUE,84
CONVEX,1.333333,VALUE,71,72,0.070175,0.444444,0.611111,0.166667,R,116
CONVEX,1.333333,VALUE,72,73,0.183908,0.305556,0.75,0.444444,VALUE,72
CONVEX,1.333333,VALUE,73,74,0.148148,0.277778,0.611111,0.333333,CONVEX,70
CONVEX,1.333333,VALUE,74,75,0.139785,0.388889,0.75,0.361111,R,128
CONVEX,1.333333,VALUE,75,76,0.17284,0.277778,0.666667,0.388889,R,71
CONVEX,1.333333,VALUE,76,77,0.101695,0.388889,0.638889,0.25,R,128
CONVEX,1.333333,VALUE,77,78,0.193939,0.25,0.694444,0.444444,R,113
CONVEX,1.333333,VALUE,78,79,0.069652,0.5,0.694444,0.194444,VALUE,48
CONVEX,1.333333,VALUE,79,80,0.126984,0.388889,0.722222,0.333333,R,68
CONVEX,1.333333,VALUE,80,81,0.181818,0.277778,0.694444,0.416667,CONVEX,112
CONVEX,1.333333,VALUE,81,82,0.130952,0.333333,0.638889,0.305556,VALUE,138
CONVEX,1.333333,VALUE,82,83,0.217687,0.194444,0.638889,0.444444,R,77
CONVEX,1.333333,VALUE,83,84,0.124294,0.361111,0.666667,0.305556,CONVEX,109
CONVEX,1.333333,VALUE,84,85,0.185185,0.25,0.666667,0.416667,R,101
CONVEX,1.333333,VALUE,85,86,0.166667,0.25,0.611111,0.361111,VALUE,168
CONVEX,1.333333,VALUE,86,87,0.107527,0.444444,0.722222,0.277778,R,101
CONVEX,1.333333,VALUE,87,88,0.235294,0.166667,0.666667,0.5,VALUE,66
CONVEX,1.333333,VALUE,88,89,0.283951,0.111111,0.75,0.638889,VALUE,165
CONVEX,1.333333,VALUE,89,90,0.259259,0.166667,0.75,0.583333,R,80
CONVEX,1.333333,VALUE,90,91,0.146893,0.333333,0.694444,0.361111,R,50
CONVEX,1.333333,VALUE,91,92,0.067797,0.472222,0.638889,0.166667,R,80
CONVEX,1.333333,VALUE,92,93,0.098361,0.416667,0.666667,0.25,R,104
CONVEX,1.333333,VALUE,93,94,0.154762,0.305556,0.666667,0.361111,CONVEX,52
CONVEX,1.333333,VALUE,94,95,0.057471,0.444444,0.583333,0.138889,CONVEX,106
CONVEX,1.333333,VALUE,95,96,0.031746,0.527778,0.611111,0.083333,R,68
CONVEX,1.333333,VALUE,96,97,0.123457,0.333333,0.611111,0.277778,VALUE,81
CONVEX,1.333333,VALUE,97,98,0.166667,0.277778,0.666667,0.388889,VALUE,93
CONVEX,1.333333,VALUE,98,99,0.053763,0.5,0.638889,0.138889,R,146
CONVEX,1.333333,VALUE,99,100,0.149425,0.305556,0.666667,0.361111,VALUE,63
CONVEX,1.333333,WR,0,1,0.093333,0.388889,0.583333,0.194444,R,275
CONVEX,1.333333,WR,1,2,0.222222,0.25,0.694444,0.444444,CONVEX,127
CONVEX,1.333333,WR,2,3,0.237037,0.166667,0.611111,0.444444,WR,417
CONVEX,1.333333,WR,3,4,0.126437,0.361111,0.666667,0.305556,WR,306
CONVEX,1.333333,WR,4,5,0.287582,0.111111,0.722222,0.611111,R,179
CONVEX,1.333333,WR,5,6,0.098765,0.388889,0.611111,0.222222,R,131
CONVEX,1.333333,WR,6,7,0.12,0.333333,0.583333,0.25,WR,240
CONVEX,1.333333,WR,7,8,0.318182,0.083333,0.666667,0.583333,CONVEX,244
CONVEX,1.333333,WR,8,9,0.216216,0.222222,0.555556,0.333333,R,290
CONVEX,1.333333,WR,9,10,0.192593,0.25,0.611111,0.361111,WR,435
CONVEX,1.333333,WR,10,11,0.18018,0.25,0.527778,0.277778,R,275
CONVEX,1.333333,WR,11,12,0.342342,0.083333,0.611111,0.527778,WR,105
CONVEX,1.333333,WR,12,13,0.186667,0.305556,0.694444,0.388889,WR,135
CONVEX,1.333333,WR,13,14,0.288288,0.166667,0.611111,0.444444,R,359
CONVEX,1.333333,WR,14,15,0.08805,0.388889,0.583333,0.194444,WR,279
CONVEX,1.333333,WR,15,16,0.266667,0.222222,0.722222,0.5,WR,195
CONVEX,1.333333,WR,16,17,0.104575,0.388889,0.611111,0.222222,R,257
CONVEX,1.333333,WR,17,18,0.065574,0.472222,0.638889,0.166667,R,170
CONVEX,1.333333,WR,18,19,0.206349,0.25,0.611111,0.361111,CONVEX,331
CONVEX,1.333333,WR,19,20,0.173333,0.277778,0.638889,0.361111,R,110
CONVEX,1.333333,WR,20,21,0.115385,0.388889,0.638889,0.25,R,404
CONVEX,1.333333,WR,21,22,0.136054,0.333333,0.611111,0.277778,R,251
CONVEX,1.333333,WR,22,23,0.062893,0.416667,0.555556,0.138889,WR,150
CONVEX,1.333333,WR,23,24,0.313725,0.166667,0.611111,0.444444,CONVEX,325
CONVEX,1.333333,WR,24,25,0.196078,0.25,0.666667,0.416667,WR,123
CONVEX,1.333333,WR,25,26,0.12,0.333333,0.583333,0.25,R,128
CONVEX,1.333333,WR,26,27,0.104575,0.388889,0.611111,0.222222,CONVEX,190
CONVEX,1.333333,WR,27,28,0.186047,0.25,0.583333,0.333333,WR,432
CONVEX,1.333333,WR,28,29,0.208333,0.166667,0.583333,0.416667,WR,255
CONVEX,1.333333,WR,29,30,0.162602,0.277778,0.555556,0.277778,R,476
CONVEX,1.333333,WR,30,31,0.17284,0.305556,0.694444,0.388889,CONVEX,136
CONVEX,1.333333,WR,31,32,0.09697,0.416667,0.638889,0.222222,CONVEX,226
CONVEX,1.333333,WR,32,33,0.211382,0.222222,0.583333,0.361111,WR,165
CONVEX,1.333333,WR,33,34,0.146667,0.305556,0.611111,0.305556,CONVEX,319
CONVEX,1.333333,WR,34,35,0.24,0.166667,0.666667,0.5,CONVEX,112
CONVEX,1.333333,WR,35,36,0.100629,0.388889,0.611111,0.222222,WR,204
CONVEX,1.333333,WR,36,37,0.19883,0.222222,0.694444,0.472222,CONVEX,121
CONVEX,1.333333,WR,37,38,0.407407,0.083333,0.694444,0.611111,CONVEX,703
CONVEX,1.333333,WR,38,39,0.20155,0.277778,0.638889,0.361111,WR,525
CONVEX,1.333333,WR,39,40,0.253968,0.166667,0.611111,0.444444,R,257
CONVEX,1.333333,WR,40,41,0.105263,0.388889,0.638889,0.25,CONVEX,337
CONVEX,1.333333,WR,41,42,0.217687,0.25,0.694444,0.444444,R,413
CONVEX,1.333333,WR,42,43,0.246377,0.25,0.722222,0.472222,CONVEX,142
CONVEX,1.333333,WR,43,44,0.08805,0.388889,0.583333,0.194444,WR,231
CONVEX,1.333333,WR,44,45,0.157576,0.305556,0.666667,0.361111,R,134
CONVEX,1.333333,WR,45,46,0.231293,0.194444,0.666667,0.472222,WR,462
CONVEX,1.333333,WR,46,47,0.365591,0.083333,0.555556,0.472222,R,488
CONVEX,1.333333,WR,47,48,0.285714,0.138889,0.555556,0.416667,CONVEX,385
CONVEX,1.333333,WR,48,49,0.148148,0.361111,0.694444,0.333333,WR,378
CONVEX,1.333333,WR,49,50,0.121212,0.333333,0.555556,0.222222,R,227
CONVEX,1.333333,WR,50,51,0.393162,0.055556,0.694444,0.638889,R,191
CONVEX,1.333333,WR,51,52,0.237037,0.222222,0.666667,0.444444,WR,456
CONVEX,1.333333,WR,52,53,0.352941,0.083333,0.583333,0.5,WR,516
CONVEX,1.333333,WR,53,54,0.176871,0.333333,0.694444,0.361111,CONVEX,145
CONVEX,1.333333,WR,54,55,0.190476,0.361111,0.805556,0.444444,R,278
CONVEX,1.333333,WR,55,56,0.2,0.25,0.666667,0.416667,WR,252
CONVEX,1.333333,WR,56,57,0.111111,0.416667,0.666667,0.25,WR,162
CONVEX,1.333333,WR,57,58,0.202899,0.277778,0.666667,0.388889,CONVEX,289
CONVEX,1.333333,WR,58,59,0.095238,0.388889,0.583333,0.194444,R,350
CONVEX,1.333333,WR,59,60,0.136054,0.305556,0.583333,0.277778,CONVEX,415
CONVEX,1.333333,WR,60,61,0.166667,0.277778,0.638889,0.361111,R,245
CONVEX,1.333333,WR,61,62,0.074074,0.416667,0.583333,0.166667,R,140
