method,lambda,n,gini_mean,gini_ci_low,gini_ci_high,max_min_ratio_mean,max_min_ratio_ci_low,max_min_ratio_ci_high,total_expected_production_mean,total_expected_production_ci_low,total_expected_production_ci_high,mean_entropy_mean,mean_entropy_ci_low,mean_entropy_ci_high
LP,1.0,500,1.0960933563661427e-10,1.0366706971063236e-10,1.1553917215771343e-10,1.0000000004932421,1.0000000004653924,1.0000000005197534,1.8438358584160819,1.8366134709829782,1.851406549605376,1.569801629324073,1.5674462313605706,1.5722741002292222
LP,1.0833333333333333,500,1.1046918182828996e-10,1.0446059404140842e-10,1.1657184192424128e-10,1.0000000004971115,1.0000000004694902,1.0000000005234024,1.8399852768162819,1.8325830418477127,1.8478464019009613,1.572514198838236,1.5700117307281296,1.5747941650980626
LP,1.1666666666666665,500,1.1009306994352579e-10,1.043665547791179e-10,1.1582931526248316e-10,1.000000000495419,1.0000000004694711,1.0000000005208762,1.8363682828419008,1.828869499118088,1.8435394945110004,1.5748849322510186,1.572631493740592,1.577064131265432
LP,1.25,500,1.1314514884131742e-10,1.0761640543353093e-10,1.19371847177369e-10,1.0000000005091532,1.0000000004822662,1.0000000005353886,1.8327883180170395,1.8251699452515309,1.8399993215658506,1.5770816315300895,1.5749982892019336,1.5791941815965658
LP,1.3333333333333333,500,1.0555292200522483e-10,9.998124487646248e-11,1.1130316327564858e-10,1.000000000474988,1.0000000004486762,1.0000000005016543,1.8293030191272202,1.821848450589857,1.836527179623987,1.5790922599429982,1.5771845094810253,1.5810688998957485
LP,1.4166666666666665,500,1.092896264036788e-10,1.0336207184487656e-10,1.1481924556954157e-10,1.0000000004918033,1.0000000004668728,1.0000000005188499,1.8259846425325281,1.8186889696506572,1.8334733987599927,1.5808940631775494,1.5790647814142278,1.5827990556533598
LP,1.5,500,1.1365049671300587e-10,1.0826531230666332e-10,1.1906796173861978e-10,1.0000000005114273,1.0000000004873189,1.0000000005364886,1.822847622767038,1.8151495958807198,1.8304206025937033,1.5825029554667194,1.5807904069784027,1.5842662638047755
LP,1.5833333333333333,500,1.0865091923434557e-10,1.0288668706703512e-10,1.145096134011491e-10,1.0000000004889291,1.0000000004638057,1.0000000005157799,1.819820747901008,1.8125379654529916,1.8271319282372058,1.5839827548795888,1.5823593006446486,1.5857319744493943
LP,1.6666666666666665,500,1.0969867789322049e-10,1.0400813085916526e-10,1.1604359536082587e-10,1.000000000493644,1.0000000004663763,1.0000000005197163,1.8169462301508692,1.8092900136673666,1.8247114952523675,1.5853236659335521,1.5837157110508284,1.5868215355617934
LP,1.75,500,5.633796619995852e-10,1.0515126499333831e-10,1.4741125531788274e-09,1.0000000025352098,1.0000000004717957,1.0000000066400943,1.8142094047729547,1.8067900313243928,1.8217627818909097,1.5865431314121066,1.5849934570265585,1.588032029396492
LP,1.8333333333333333,500,1.0430419305772055e-10,9.872661139445893e-11,1.0999226315105296e-10,1.0000000004693688,1.0000000004437244,1.0000000004947665,1.8115435373220727,1.8043004647938785,1.818610923418775,1.5876810002386124,1.5862266477785891,1.589060699163026
LP,1.9166666666666665,500,1.0750658268026657e-10,1.017542298338373e-10,1.1309394124012916e-10,1.0000000004837795,1.0000000004584988,1.0000000005090992,1.808938264095588,1.8012095120482434,1.8166100604321385,1.588746369223926,1.587251924348449,1.5900578491651134
LP,2.0,500,1.0621818039336008e-10,1.0036530167433492e-10,1.1216787697760254e-10,1.0000000004779817,1.000000000451268,1.000000000504132,1.8063784822831566,1.7987883439978003,1.8136021397010609,1.58975217505252,1.588431155020341,1.591077984877777
RANDOM,0.0,500,0.15044017987377864,0.14351044837585014,0.15749712416945444,2.3206391061552827,2.2134251872759587,2.434315919635919,1.0419444444444443,1.025276388888889,1.0600611111111111,0.9290453108922352,0.9133192574230259,0.9448953169340591
RANDOM,0.08333333333333333,500,0.15044017987377864,0.14305031139069221,0.15744994714015395,2.3206391061552827,2.214925773327979,2.4439120171331936,1.0419444444444443,1.0248333333333333,1.057723611111111,0.9290453108922352,0.9131279174794648,0.9441601501204024
RANDOM,0.16666666666666666,500,0.15044017987377864,0.14383365765820255,0.1575284056275905,2.3206391061552827,2.208790470987346,2.4476222008587816,1.0419444444444443,1.0250541666666668,1.059501388888889,0.9290453108922352,0.9134497243371517,0.9446160863529286
RANDOM,0.25,500,0.15044017987377864,0.14336369349407965,0.15761439858768836,2.3206391061552827,2.209888467092548,2.4363927179274976,1.0419444444444443,1.0246083333333333,1.0600013888888888,0.9290453108922352,0.9129854067969727,0.9437752580462893
RANDOM,0.3333333333333333,500,0.15044017987377864,0.14360017184731777,0.15761882694071158,2.3206391061552827,2.209377939038086,2.4350998016770813,1.0419444444444443,1.0257763888888891,1.0592819444444443,0.9290453108922352,0.9131005524288445,0.944513243690438
RANDOM,0.41666666666666663,500,0.15044017987377864,0.14328900891318352,0.1575487012168111,2.3206391061552827,2.2098375276357634,2.4402757591877076,1.0419444444444443,1.0248875000000002,1.0585569444444443,0.9290453108922352,0.9136490555656194,0.9452215268586653
RANDOM,0.5,500,0.15044017987377864,0.1433757130015945,0.15749878890343394,2.3206391061552827,2.20780835918983,2.446390222816399,1.0419444444444443,1.0241069444444446,1.0600555555555555,0.9290453108922352,0.9136810714311383,0.9446558502915714
RANDOM,0.5833333333333333,500,0.15044017987377864,0.14374298746868958,0.15736930485870296,2.3206391061552827,2.2075125563937696,2.441955241498697,1.0419444444444443,1.0239986111111112,1.0603333333333333,0.9290453108922352,0.9140844045488552,0.944373639565397
RANDOM,0.6666666666666666,500,0.15044017987377864,0.14322012763465833,0.15736424745544794,2.3206391061552827,2.211465621233342,2.4367909626321387,1.0419444444444443,1.025111111111111,1.0587791666666666,0.9290453108922352,0.9134128587271146,0.9446867263725783
