lineup_id,lineup,game_in_lineup,global_game_id,seed,input_slot,turn_order,color,agent,is_winner,rank,final_vp,public_vp,roads_built,settlements_built,cities_built,longest_road_length,has_longest_road,has_largest_army,knights_played,wood_in_hand,brick_in_hand,sheep_in_hand,wheat_in_hand,ore_in_hand,total_resources_in_hand,decide_calls,total_decide_s,avg_decide_ms,num_turns,game_duration_s,vp_std_game,vp_min_game,vp_range_game,vp_gini_game,vp_minus_table_mean,prod_gini_final,prod_max_min_ratio,turns_until_equalized
0,"R,R,R",40,41,41,0,2,RED,R,0,3,5,2,15,2,0,6,0,0,5,2,0,1,1,0,4,360,8.7e-05,0.000241,370,0.015847,2.054805,5,5,0.151515,-2.333333,0.270042,3.133333,-1
0,"R,R,R",41,42,42,2,0,ORANGE,R,0,3,2,2,9,2,0,5,0,0,2,0,0,0,3,0,3,187,4.4e-05,0.000237,212,0.010486,3.265986,2,8,0.296296,-4.0,0.255319,3.571429,-1
0,"R,R,R",41,42,42,0,1,RED,R,1,1,10,8,15,2,2,8,0,1,5,2,1,0,1,1,5,222,5.2e-05,0.000233,212,0.010486,3.265986,2,8,0.296296,4.0,0.255319,3.571429,-1
0,"R,R,R",41,42,42,1,2,BLUE,R,0,2,6,6,15,4,0,9,1,0,2,0,1,2,0,1,4,189,4.6e-05,0.000245,212,0.010486,3.265986,2,8,0.296296,0.0,0.255319,3.571429,-1
0,"R,R,R",42,43,43,0,0,RED,R,1,1,10,8,13,4,1,10,1,0,4,0,0,2,1,1,4,383,8.6e-05,0.000224,388,0.014889,1.885618,6,4,0.121212,2.666667,0.304965,4.909091,-1
0,"R,R,R",42,43,43,1,1,BLUE,R,0,2,6,5,11,1,2,5,0,0,5,0,0,4,1,0,5,396,9.1e-05,0.00023,388,0.014889,1.885618,6,4,0.121212,-1.333333,0.304965,4.909091,-1
0,"R,R,R",42,43,43,2,2,ORANGE,R,0,2,6,4,9,2,0,6,0,1,5,0,0,0,0,1,1,344,7.6e-05,0.000222,388,0.014889,1.885618,6,4,0.121212,-1.333333,0.304965,4.909091,-1
0,"R,R,R",43,44,44,1,0,BLUE,R,0,3,3,3,15,3,0,7,0,0,2,1,0,0,1,1,3,175,4.1e-05,0.000235,185,0.009551,2.867442,3,7,0.233333,-3.666667,0.330275,4.6,-1
0,"R,R,R",43,44,44,0,1,RED,R,1,1,10,9,15,5,1,7,1,0,1,0,3,2,0,0,5,198,4.8e-05,0.000241,185,0.009551,2.867442,3,7,0.233333,3.333333,0.330275,4.6,-1
0,"R,R,R",43,44,44,2,2,ORANGE,R,0,2,7,4,9,2,0,5,0,1,3,3,0,2,1,0,6,183,4.1e-05,0.000223,185,0.009551,2.867442,3,7,0.233333,0.333333,0.330275,4.6,-1
0,"R,R,R",44,45,45,1,0,BLUE,R,1,1,10,9,15,3,3,6,0,0,1,1,0,1,0,0,2,190,4.6e-05,0.000243,187,0.009552,2.357023,5,5,0.166667,3.333333,0.378378,5.5,-1
0,"R,R,R",44,45,45,2,1,ORANGE,R,0,2,5,4,7,2,0,5,0,1,4,0,1,0,0,2,3,174,4.1e-05,0.000238,187,0.009552,2.357023,5,5,0.166667,-1.666667,0.378378,5.5,-1
0,"R,R,R",44,45,45,0,2,RED,R,0,2,5,5,15,3,0,12,1,0,0,0,3,1,0,1,5,160,3.7e-05,0.000233,187,0.009552,2.357023,5,5,0.166667,-1.666667,0.378378,5.5,-1
0,"R,R,R",45,46,46,0,0,RED,R,1,1,10,7,15,1,2,7,0,1,10,2,0,0,1,1,4,386,8.6e-05,0.000222,385,0.014704,2.160247,5,5,0.15873,3.0,0.206897,3.454545,-1
0,"R,R,R",45,46,46,1,1,BLUE,R,0,2,6,5,15,5,0,5,0,0,1,0,3,1,1,0,5,336,7.4e-05,0.000221,385,0.014704,2.160247,5,5,0.15873,-1.0,0.206897,3.454545,-1
0,"R,R,R",45,46,46,2,2,ORANGE,R,0,3,5,4,15,2,0,9,1,0,2,2,2,3,0,2,9,326,7.2e-05,0.000221,385,0.014704,2.160247,5,5,0.15873,-2.0,0.206897,3.454545,-1
0,"R,R,R",46,47,47,1,0,BLUE,R,0,2,9,9,15,1,2,10,1,1,8,1,0,2,1,0,4,365,8.7e-05,0.000238,366,0.015926,3.091206,3,7,0.212121,1.666667,0.329218,6.714286,-1
0,"R,R,R",46,47,47,0,1,RED,R,0,3,3,2,9,2,0,7,0,0,2,0,1,2,1,0,4,310,7.2e-05,0.000232,366,0.015926,3.091206,3,7,0.212121,-4.333333,0.329218,6.714286,-1
0,"R,R,R",46,47,47,2,2,ORANGE,R,1,1,10,7,15,5,1,9,0,0,4,2,0,0,3,0,5,362,8.3e-05,0.000228,366,0.015926,3.091206,3,7,0.212121,2.666667,0.329218,6.714286,-1
0,"R,R,R",47,48,48,2,0,ORANGE,R,0,3,3,2,11,2,0,6,0,0,2,0,2,0,1,1,4,276,6.2e-05,0.000225,308,0.012963,2.867442,3,7,0.245614,-3.333333,0.152381,1.888889,-1
0,"R,R,R",47,48,48,1,1,BLUE,R,1,1,10,7,14,3,0,7,1,1,7,0,0,2,2,1,5,305,7.1e-05,0.000231,308,0.012963,2.867442,3,7,0.245614,3.666667,0.152381,1.888889,-1
0,"R,R,R",47,48,48,0,2,RED,R,0,2,6,5,15,5,0,6,0,0,5,2,4,0,2,1,9,309,7e-05,0.000225,308,0.012963,2.867442,3,7,0.245614,-0.333333,0.152381,1.888889,-1
0,"R,R,R",48,49,49,0,0,RED,R,1,1,10,9,15,5,0,8,1,1,3,0,3,0,2,0,5,450,0.0001,0.000221,532,0.01508,3.559026,2,8,0.355556,5.0,0.42963,8.25,-1
0,"R,R,R",48,49,49,1,1,BLUE,R,0,3,2,2,7,2,0,3,0,0,0,0,2,1,0,1,4,419,9.2e-05,0.000221,532,0.01508,3.559026,2,8,0.355556,-3.0,0.42963,8.25,-1
0,"R,R,R",48,49,49,2,2,ORANGE,R,0,2,3,2,11,2,0,4,0,0,2,0,1,0,1,1,3,432,9.3e-05,0.000215,532,0.01508,3.559026,2,8,0.355556,-2.0,0.42963,8.25,-1
0,"R,R,R",49,50,50,1,0,BLUE,R,0,2,5,3,4,1,1,2,0,0,4,1,0,0,0,0,1,345,7.5e-05,0.000217,413,0.012994,2.624669,4,6,0.210526,-1.333333,0.283105,3.384615,-1
0,"R,R,R",49,50,50,2,1,ORANGE,R,1,1,10,10,15,0,3,7,1,1,5,0,0,0,0,3,3,408,8.9e-05,0.000218,413,0.012994,2.624669,4,6,0.210526,3.666667,0.283105,3.384615,-1
0,"R,R,R",49,50,50,0,2,RED,R,0,3,4,2,6,2,0,4,0,0,4,0,1,2,4,0,7,350,7.5e-05,0.000213,413,0.012994,2.624669,4,6,0.210526,-2.333333,0.283105,3.384615,-1
1,"GREEDY,R,R",0,51,1,0,0,RED,GREEDY,1,1,10,10,12,2,3,8,1,0,0,7,1,15,0,10,33,123,0.000467,0.003796,121,0.006737,2.94392,3,7,0.259259,4.0,0.411458,6.266667,-1
1,"GREEDY,R,R",0,51,1,2,1,ORANGE,R,0,2,5,3,10,3,0,6,0,0,1,1,2,0,2,0,5,114,3.5e-05,0.00031,121,0.006737,2.94392,3,7,0.259259,-1.0,0.411458,6.266667,-1
1,"GREEDY,R,R",0,51,1,1,2,BLUE,R,0,3,3,3,8,1,1,5,0,0,1,1,0,0,1,0,2,107,2.7e-05,0.00025,121,0.006737,2.94392,3,7,0.259259,-3.0,0.411458,6.266667,-1
1,"GREEDY,R,R",1,52,2,0,0,RED,GREEDY,0,3,4,4,15,2,0,8,1,0,0,1,9,7,0,2,19,401,0.00083,0.00207,477,0.020837,2.44949,4,6,0.190476,-3.0,0.068376,1.380952,-1
1,"GREEDY,R,R",1,52,2,2,1,ORANGE,R,0,2,7,5,15,5,0,6,0,0,4,1,6,0,2,1,10,486,0.000134,0.000276,477,0.020837,2.44949,4,6,0.190476,0.0,0.068376,1.380952,-1
1,"GREEDY,R,R",1,52,2,1,2,BLUE,R,1,1,10,7,15,3,1,7,0,1,6,0,2,2,0,1,5,481,0.000115,0.000239,477,0.020837,2.44949,4,6,0.190476,3.0,0.068376,1.380952,-1
1,"GREEDY,R,R",2,53,3,0,0,RED,GREEDY,0,2,4,4,2,0,2,1,0,0,0,0,0,9,1,2,12,482,0.000784,0.001627,555,0.016572,3.091206,3,7,0.27451,-1.666667,0.367521,5.777778,-1
1,"GREEDY,R,R",2,53,3,2,1,ORANGE,R,0,3,3,2,9,2,0,5,0,0,4,0,1,1,2,0,4,448,0.000114,0.000254,555,0.016572,3.091206,3,7,0.27451,-2.666667,0.367521,5.777778,-1
1,"GREEDY,R,R",2,53,3,1,2,BLUE,R,1,1,10,6,12,2,0,6,1,1,5,2,0,0,1,0,3,478,0.000108,0.000226,555,0.016572,3.091206,3,7,0.27451,4.333333,0.367521,5.777778,-1
1,"GREEDY,R,R",3,54,4,0,0,RED,GREEDY,1,1,10,10,12,4,2,5,1,0,0,3,2,4,1,1,11,142,0.000459,0.003233,157,0.006938,3.399346,2,8,0.333333,4.666667,0.462462,9.555556,-1
1,"GREEDY,R,R",3,54,4,1,1,BLUE,R,0,2,4,4,8,2,0,3,0,1,6,0,1,3,0,0,4,156,4.4e-05,0.000284,157,0.006938,3.399346,2,8,0.333333,-1.333333,0.462462,9.555556,-1
1,"GREEDY,R,R",3,54,4,2,2,ORANGE,R,0,3,2,2,7,2,0,3,0,0,0,2,0,1,3,0,6,129,3.1e-05,0.000242,157,0.006938,3.399346,2,8,0.333333,-3.333333,0.462462,9.555556,-1
1,"GREEDY,R,R",4,55,5,2,0,ORANGE,R,0,2,4,4,4,2,0,3,0,1,3,0,0,3,1,0,4,310,8.1e-05,0.000263,401,0.014172,2.828427,4,6,0.222222,-2.0,0.325333,13.2,-1
1,"GREEDY,R,R",4,55,5,1,1,BLUE,R,1,1,10,10,15,4,2,6,1,0,3,2,2,0,1,2,7,386,9e-05,0.000233,401,0.014172,2.828427,4,6,0.222222,4.0,0.325333,13.2,-1
1,"GREEDY,R,R",4,55,5,0,2,RED,GREEDY,0,2,4,4,11,0,2,6,0,0,0,4,0,5,5,0,14,359,0.000737,0.002053,401,0.014172,2.828427,4,6,0.222222,-2.0,0.325333,13.2,-1
1,"GREEDY,R,R",5,56,6,2,0,ORANGE,R,0,2,2,2,6,2,0,4,0,0,1,1,0,3,3,0,7,112,2.9e-05,0.000261,122,0.005783,3.771236,2,8,0.380952,-2.666667,0.474359,11.571429,-1
1,"GREEDY,R,R",5,56,6,0,1,RED,GREEDY,1,1,10,10,13,4,2,6,1,0,0,4,1,4,2,2,13,117,0.000447,0.003819,122,0.005783,3.771236,2,8,0.380952,5.333333,0.474359,11.571429,-1
1,"GREEDY,R,R",5,56,6,1,2,BLUE,R,0,2,2,2,4,2,0,2,0,0,0,1,0,1,0,1,3,98,3.1e-05,0.000315,122,0.005783,3.771236,2,8,0.380952,-2.666667,0.474359,11.571429,-1
1,"GREEDY,R,R",6,57,7,1,0,BLUE,R,0,2,2,2,7,2,0,3,0,0,1,1,0,0,1,3,5,121,3.1e-05,0.000257,125,0.005701,3.771236,2,8,0.380952,-2.666667,0.506667,16.2,-1
1,"GREEDY,R,R",6,57,7,0,1,RED,GREEDY,1,1,10,10,12,2,3,8,1,0,0,1,6,3,1,1,12,114,0.000417,0.003661,125,0.005701,3.771236,2,8,0.380952,5.333333,0.506667,16.2,-1
1,"GREEDY,R,R",6,57,7,2,2,ORANGE,R,0,2,2,2,4,2,0,2,0,0,0,0,2,0,1,1,4,100,3.1e-05,0.000306,125,0.005701,3.771236,2,8,0.380952,-2.666667,0.506667,16.2,-1
1,"GREEDY,R,R",7,58,8,0,0,RED,GREEDY,0,3,2,2,15,2,0,10,0,0,0,3,3,3,0,0,9,772,0.001321,0.001711,933,0.030659,3.559026,2,8,0.355556,-3.0,0.235294,3.571429,-1
1,"GREEDY,R,R",7,58,8,1,1,BLUE,R,0,2,3,3,11,3,0,7,0,0,1,1,0,1,1,0,3,728,0.000203,0.000278,933,0.030659,3.559026,2,8,0.355556,-2.0,0.235294,3.571429,-1
1,"GREEDY,R,R",7,58,8,2,2,ORANGE,R,1,1,10,8,15,4,0,13,1,1,7,1,0,1,0,0,2,783,0.000191,0.000244,933,0.030659,3.559026,2,8,0.355556,5.0,0.235294,3.571429,-1
1,"GREEDY,R,R",8,59,9,1,0,BLUE,R,1,1,10,9,15,3,2,8,1,0,5,5,0,1,1,3,10,314,8.8e-05,0.000279,313,0.013606,2.494438,4,6,0.181818,2.666667,0.174757,2.588235,-1
1,"GREEDY,R,R",8,59,9,2,1,ORANGE,R,0,2,8,4,15,2,0,6,0,1,9,1,1,0,1,2,5,313,7.9e-05,0.000251,313,0.013606,2.494438,4,6,0.181818,0.666667,0.174757,2.588235,-1
1,"GREEDY,R,R",8,59,9,0,2,RED,GREEDY,0,3,4,4,3,0,2,2,0,0,0,0,2,5,2,4,13,266,0.000535,0.002013,313,0.013606,2.494438,4,6,0.181818,-3.333333,0.174757,2.588235,-1
1,"GREEDY,R,R",9,60,10,2,0,ORANGE,R,0,3,2,2,4,2,0,2,0,0,1,1,0,2,0,1,4,104,2.8e-05,0.000269,122,0.006978,3.559026,2,8,0.355556,-3.0,0.45614,7.5,-1
1,"GREEDY,R,R",9,60,10,0,1,RED,GREEDY,1,1,10,10,11,4,2,8,1,0,0,3,7,4,14,0,28,116,0.000438,0.003773,122,0.006978,3.559026,2,8,0.355556,5.0,0.45614,7.5,-1
1,"GREEDY,R,R",9,60,10,1,2,BLUE,R,0,2,3,2,10,2,0,5,0,0,1,1,0,0,1,0,2,115,3.6e-05,0.000312,122,0.006978,3.559026,2,8,0.355556,-2.0,0.45614,7.5,-1
1,"GREEDY,R,R",10,61,11,1,0,BLUE,R,1,1,10,9,15,5,1,7,0,1,8,1,1,0,0,1,3,370,0.000105,0.000284,355,0.019547,2.828427,4,6,0.222222,4.0,0.276423,3.833333,-1
1,"GREEDY,R,R",10,61,11,2,1,ORANGE,R,0,2,4,2,15,2,0,9,0,0,3,0,2,1,0,0,3,330,8.3e-05,0.00025,355,0.019547,2.828427,4,6,0.222222,-2.0,0.276423,3.833333,-1
1,"GREEDY,R,R",10,61,11,0,2,RED,GREEDY,0,2,4,4,15,2,0,9,1,0,0,7,2,0,10,0,19,302,0.000735,0.002435,355,0.019547,2.828427,4,6,0.222222,-2.0,0.276423,3.833333,-1
1,"GREEDY,R,R",11,62,12,1,0,BLUE,R,0,3,2,2,9,2,0,4,0,0,0,0,0,1,2,0,3,154,4.7e-05,0.000305,189,0.008973,3.299832,2,8,0.280702,-4.333333,0.439815,20.0,-1
1,"GREEDY,R,R",11,62,12,2,1,ORANGE,R,0,2,7,7,15,1,2,6,1,0,1,0,1,0,8,2,11,190,4.9e-05,0.000256,189,0.008973,3.299832,2,8,0.280702,0.666667,0.439815,20.0,-1
1,"GREEDY,R,R",11,62,12,0,2,RED,GREEDY,1,1,10,10,9,2,4,4,0,0,0,5,8,1,3,7,24,171,0.000493,0.002883,189,0.008973,3.299832,2,8,0.280702,3.666667,0.439815,20.0,-1
1,"GREEDY,R,R",12,63,13,1,0,BLUE,R,0,2,3,3,11,1,1,5,0,0,1,0,0,0,0,2,2,249,6.8e-05,0.000272,284,0.011907,3.559026,2,8,0.355556,-2.0,0.060606,1.315789,-1
1,"GREEDY,R,R",12,63,13,2,1,ORANGE,R,1,1,10,8,13,0,2,8,1,1,3,0,0,0,0,1,1,274,6.5e-05,0.000236,284,0.011907,3.559026,2,8,0.355556,5.0,0.060606,1.315789,-1
1,"GREEDY,R,R",12,63,13,0,2,RED,GREEDY,0,3,2,2,15,2,0,7,0,0,0,1,2,1,0,1,5,239,0.00059,0.00247,284,0.011907,3.559026,2,8,0.355556,-3.0,0.060606,1.315789,-1
1,"GREEDY,R,R",13,64,14,0,0,RED,GREEDY,1,1,10,10,15,4,2,9,1,0,0,4,0,1,1,0,6,154,0.000512,0.003326,166,0.008049,3.771236,2,8,0.380952,5.333333,0.517799,12.428571,-1
1,"GREEDY,R,R",13,64,14,2,1,ORANGE,R,0,2,2,2,6,2,0,5,0,0,2,0,1,1,0,0,2,150,4.3e-05,0.000289,166,0.008049,3.771236,2,8,0.380952,-2.666667,0.517799,12.428571,-1
1,"GREEDY,R,R",13,64,14,1,2,BLUE,R,0,2,2,2,5,2,0,4,0,0,0,0,0,1,0,1,2,141,3.2e-05,0.00023,166,0.008049,3.771236,2,8,0.380952,-2.666667,0.517799,12.428571,-1
1,"GREEDY,R,R",14,65,15,0,0,RED,GREEDY,0,3,4,4,15,2,0,8,1,0,0,3,5,0,0,5,13,336,0.000743,0.00221,396,0.018493,2.624669,4,6,0.210526,-2.333333,0.200803,2.470588,-1
1,"GREEDY,R,R",14,65,15,2,1,ORANGE,R,0,2,5,3,14,3,0,8,0,0,6,0,1,0,0,1,2,373,0.000106,0.000283,396,0.018493,2.624669,4,6,0.210526,-1.333333,0.200803,2.470588,-1
1,"GREEDY,R,R",14,65,15,1,2,BLUE,R,1,1,10,8,15,4,1,8,0,1,7,4,2,2,0,1,9,393,9.9e-05,0.000251,396,0.018493,2.624669,4,6,0.210526,3.666667,0.200803,2.470588,-1
1,"GREEDY,R,R",15,66,16,1,0,BLUE,R,0,3,2,2,3,2,0,2,0,0,2,0,2,1,1,0,4,185,5.9e-05,0.00032,240,0.013956,3.399346,2,8,0.266667,-4.666667,0.471178,24.5,-1
1,"GREEDY,R,R",15,66,16,2,1,ORANGE,R,0,2,8,8,15,4,1,12,1,0,2,2,1,0,4,2,9,234,5.8e-05,0.000247,240,0.013956,3.399346,2,8,0.266667,1.333333,0.471178,24.5,-1
1,"GREEDY,R,R",15,66,16,0,2,RED,GREEDY,1,1,10,10,15,4,3,8,0,0,0,17,2,8,12,0,39,218,0.000658,0.003019,240,0.013956,3.399346,2,8,0.266667,3.333333,0.471178,24.5,-1
1,"GREEDY,R,R",16,67,17,2,0,ORANGE,R,0,2,4,4,5,2,0,2,0,1,3,2,0,1,1,0,4,125,4e-05,0.000323,135,0.008057,3.399346,2,8,0.333333,-1.333333,0.421652,6.285714,-1
1,"GREEDY,R,R",16,67,17,1,1,BLUE,R,0,3,2,2,6,2,0,4,0,0,3,2,0,1,3,0,6,134,3.8e-05,0.000283,135,0.008057,3.399346,2,8,0.333333,-3.333333,0.421652,6.285714,-1
1,"GREEDY,R,R",16,67,17,0,2,RED,GREEDY,1,1,10,10,15,0,4,7,1,0,0,0,6,0,0,0,6,130,0.000568,0.004373,135,0.008057,3.399346,2,8,0.333333,4.666667,0.421652,6.285714,-1
1,"GREEDY,R,R",17,68,18,0,0,RED,GREEDY,0,3,5,5,7,1,2,3,0,0,0,0,2,5,2,1,10,205,0.000493,0.002404,230,0.01227,2.160247,5,5,0.15873,-2.0,0.159204,1.941176,-1
1,"GREEDY,R,R",17,68,18,2,1,ORANGE,R,1,1,10,7,15,5,0,7,0,1,5,0,1,1,0,0,2,244,7.3e-05,0.0003,230,0.01227,2.160247,5,5,0.15873,3.0,0.159204,1.941176,-1
1,"GREEDY,R,R",17,68,18,1,2,BLUE,R,0,2,6,6,15,0,2,7,1,0,1,1,1,1,0,0,3,209,7.7e-05,0.000368,230,0.01227,2.160247,5,5,0.15873,-1.0,0.159204,1.941176,-1
1,"GREEDY,R,R",18,69,19,2,0,ORANGE,R,0,2,6,5,11,3,0,6,0,1,4,0,0,2,0,1,3,187,4.8e-05,0.000256,203,0.01237,1.885618,6,4,0.121212,-1.333333,0.380952,5.0,-1
1,"GREEDY,R,R",18,69,19,0,1,RED,GREEDY,1,1,10,10,15,4,3,6,0,0,0,7,12,16,3,3,41,190,0.000628,0.003304,203,0.01237,1.885618,6,4,0.121212,2.666667,0.380952,5.0,-1
1,"GREEDY,R,R",18,69,19,1,2,BLUE,R,0,2,6,5,15,3,0,10,1,0,1,2,2,0,0,3,7,184,5.7e-05,0.000307,203,0.01237,1.885618,6,4,0.121212,-1.333333,0.380952,5.0,-1
1,"GREEDY,R,R",19,70,20,2,0,ORANGE,R,0,2,2,2,2,2,0,1,0,0,2,2,0,0,0,0,2,58,1.5e-05,0.000252,59,0.003758,3.771236,2,8,0.380952,-2.666667,0.454277,8.0,-1
1,"GREEDY,R,R",19,70,20,0,1,RED,GREEDY,1,1,10,10,15,0,4,6,1,0,0,1,1,1,0,7,10,63,0.000373,0.005921,59,0.003758,3.771236,2,8,0.380952,5.333333,0.454277,8.0,-1
1,"GREEDY,R,R",19,70,20,1,2,BLUE,R,0,2,2,2,3,2,0,2,0,0,0,0,0,0,2,1,3,50,1.5e-05,0.000297,59,0.003758,3.771236,2,8,0.380952,-2.666667,0.454277,8.0,-1
1,"GREEDY,R,R",20,71,21,0,0,RED,GREEDY,0,3,5,5,15,5,0,10,0,0,0,3,1,3,1,1,9,258,0.000734,0.002845,294,0.01694,2.160247,5,5,0.15873,-2.0,0.291262,4.214286,-1
1,"GREEDY,R,R",20,71,21,1,1,BLUE,R,0,2,6,4,6,2,0,3,0,1,8,2,0,2,0,2,6,268,7.9e-05,0.000293,294,0.01694,2.160247,5,5,0.15873,-1.0,0.291262,4.214286,-1
1,"GREEDY,R,R",20,71,21,2,2,ORANGE,R,1,1,10,7,15,1,2,12,1,0,6,0,1,1,0,2,4,297,7.6e-05,0.000257,294,0.01694,2.160247,5,5,0.15873,3.0,0.291262,4.214286,-1
1,"GREEDY,R,R",21,72,22,0,0,RED,GREEDY,0,3,4,4,3,0,2,2,0,0,0,10,0,0,6,6,22,406,0.000748,0.001842,473,0.017354,2.624669,4,6,0.210526,-2.333333,0.244444,3.2,-1
1,"GREEDY,R,R",21,72,22,2,1,ORANGE,R,1,1,10,7,15,5,0,6,0,1,7,2,0,2,0,0,4,438,0.000115,0.000262,473,0.017354,2.624669,4,6,0.210526,3.666667,0.244444,3.2,-1
1,"GREEDY,R,R",21,72,22,1,2,BLUE,R,0,2,5,4,13,2,0,10,1,0,6,0,1,1,0,1,3,428,0.000102,0.000239,473,0.017354,2.624669,4,6,0.210526,-1.333333,0.244444,3.2,-1
1,"GREEDY,R,R",22,73,23,1,0,BLUE,R,1,1,10,9,10,3,1,5,1,1,3,2,0,0,0,0,2,123,3.2e-05,0.000259,109,0.005346,3.399346,2,8,0.333333,4.666667,0.186667,2.647059,-1
1,"GREEDY,R,R",22,73,23,0,1,RED,GREEDY,0,2,4,4,6,2,1,3,0,0,0,5,0,0,4,2,11,94,0.00026,0.00277,109,0.005346,3.399346,2,8,0.333333,-1.333333,0.186667,2.647059,-1
1,"GREEDY,R,R",22,73,23,2,2,ORANGE,R,0,3,2,2,9,2,0,5,0,0,0,1,0,0,2,1,4,97,2.8e-05,0.000286,109,0.005346,3.399346,2,8,0.333333,-3.333333,0.186667,2.647059,-1
1,"GREEDY,R,R",23,74,24,2,0,ORANGE,R,0,2,5,2,11,2,0,7,0,0,3,3,0,3,0,0,6,671,0.000175,0.00026,833,0.025376,2.624669,4,6,0.210526,-1.333333,0.4,9.0,-1
1,"GREEDY,R,R",23,74,24,1,1,BLUE,R,1,1,10,9,15,5,0,7,1,1,6,2,1,0,1,0,4,717,0.000172,0.000239,833,0.025376,2.624669,4,6,0.210526,3.666667,0.4,9.0,-1
1,"GREEDY,R,R",23,74,24,0,2,RED,GREEDY,0,3,4,4,2,0,2,1,0,0,0,0,0,12,1,6,19,709,0.001172,0.001653,833,0.025376,2.624669,4,6,0.210526,-2.333333,0.4,9.0,-1
1,"GREEDY,R,R",24,75,25,1,0,BLUE,R,0,2,3,3,4,3,0,3,0,0,0,1,0,2,1,0,4,175,4.3e-05,0.000243,207,0.007027,4.027682,2,9,0.375,-2.333333,0.253521,4.0,-1
1,"GREEDY,R,R",24,75,25,0,1,RED,GREEDY,0,3,2,2,2,2,0,1,0,0,0,1,0,3,3,0,7,176,0.000332,0.001884,207,0.007027,4.027682,2,9,0.375,-3.333333,0.253521,4.0,-1
1,"GREEDY,R,R",24,75,25,2,2,ORANGE,R,1,1,11,8,10,0,2,5,1,1,3,1,0,0,2,0,3,208,5.2e-05,0.000248,207,0.007027,4.027682,2,9,0.375,5.666667,0.253521,4.0,-1
1,"GREEDY,R,R",25,76,26,2,0,ORANGE,R,0,2,4,4,13,2,0,9,1,0,2,3,0,0,3,1,7,253,6.4e-05,0.000252,297,0.011467,3.091206,3,7,0.27451,-1.666667,0.216867,3.7,-1
1,"GREEDY,R,R",25,76,26,0,1,RED,GREEDY,0,3,3,3,2,1,1,1,0,0,0,3,0,3,2,0,8,248,0.000435,0.001755,297,0.011467,3.091206,3,7,0.27451,-2.666667,0.216867,3.7,-1
1,"GREEDY,R,R",25,76,26,1,2,BLUE,R,1,1,10,8,15,2,2,6,0,1,3,0,1,0,1,1,3,295,7.9e-05,0.000268,297,0.011467,3.091206,3,7,0.27451,4.333333,0.216867,3.7,-1
1,"GREEDY,R,R",26,77,27,2,0,ORANGE,R,0,3,2,2,4,2,0,2,0,0,3,2,0,1,0,0,3,285,7.5e-05,0.000263,353,0.010099,3.399346,2,8,0.333333,-3.333333,0.410959,10.0,-1
1,"GREEDY,R,R",26,77,27,1,1,BLUE,R,1,1,10,8,8,0,2,5,1,1,4,0,0,0,3,0,3,305,7.5e-05,0.000247,353,0.010099,3.399346,2,8,0.333333,4.666667,0.410959,10.0,-1
1,"GREEDY,R,R",26,77,27,0,2,RED,GREEDY,0,2,4,4,2,0,2,1,0,0,0,11,0,0,0,12,23,298,0.000502,0.001685,353,0.010099,3.399346,2,8,0.333333,-1.333333,0.410959,10.0,-1
1,"GREEDY,R,R",27,78,28,0,0,RED,GREEDY,0,2,2,2,7,2,0,4,0,0,0,8,0,8,0,0,16,275,0.000565,0.002053,315,0.011867,3.771236,2,8,0.380952,-2.666667,0.342593,8.4,-1
1,"GREEDY,R,R",27,78,28,2,1,ORANGE,R,0,2,2,2,2,2,0,1,0,0,0,0,3,0,4,0,7,236,6.6e-05,0.00028,315,0.011867,3.771236,2,8,0.380952,-2.666667,0.342593,8.4,-1
1,"GREEDY,R,R",27,78,28,1,2,BLUE,R,1,1,10,10,14,2,2,10,1,1,5,0,0,0,1,0,1,305,7.4e-05,0.000242,315,0.011867,3.771236,2,8,0.380952,5.333333,0.342593,8.4,-1
1,"GREEDY,R,R",28,79,29,2,0,ORANGE,R,0,2,6,4,11,0,2,4,0,0,4,0,0,1,0,0,1,278,6.7e-05,0.00024,299,0.012995,2.160247,5,5,0.15873,-1.0,0.365915,4.842105,-1
1,"GREEDY,R,R",28,79,29,0,1,RED,GREEDY,1,1,10,10,15,0,4,8,1,0,0,1,1,0,4,6,12,280,0.0007,0.002499,299,0.012995,2.160247,5,5,0.15873,3.0,0.365915,4.842105,-1
1,"GREEDY,R,R",28,79,29,1,2,BLUE,R,0,3,5,4,11,2,0,4,0,1,5,0,0,1,3,0,4,272,7.1e-05,0.000262,299,0.012995,2.160247,5,5,0.15873,-2.0,0.365915,4.842105,-1
1,"GREEDY,R,R",29,80,30,2,0,ORANGE,R,0,3,4,2,13,2,0,9,0,0,2,0,1,2,0,0,3,297,8.2e-05,0.000277,338,0.017709,3.091206,4,7,0.233333,-2.666667,0.269504,3.923077,-1
1,"GREEDY,R,R",29,80,30,1,1,BLUE,R,1,1,11,9,15,5,0,11,1,1,3,0,0,0,0,0,0,333,8.4e-05,0.000252,338,0.017709,3.091206,4,7,0.233333,4.333333,0.269504,3.923077,-1
1,"GREEDY,R,R",29,80,30,0,2,RED,GREEDY,0,2,5,5,15,5,0,9,0,0,0,1,1,2,2,0,6,294,0.000761,0.00259,338,0.017709,3.091206,4,7,0.233333,-1.666667,0.269504,3.923077,-1
